OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
20220525-2-SQUID	28	20220525_BOTTOM_2_0004_0001.mp4	39616	20220525_TOP_2_0004_0001.mp4	55626	71.01539	B58	0.81860	-397.71702	65.75692	-2456.32251	2.26201	1.22209	12.20007	10.14030	2489.18121	9.26522	Unscorable			00000001	1				10-20	
20220525-2-SQUID	29	20220525_BOTTOM_2_0004_0001.mp4	39616	20220525_TOP_2_0004_0001.mp4	55626	71.01539	B58	0.81860	-498.10796	261.62498	-1975.86535	2.17543	1.39098	8.00727	2.00222	2054.41063	15.72038	Unscorable			00000001	1				10-20	
20220525-2-SQUID	30	20220525_BOTTOM_2_0004_0001.mp4	39616	20220525_TOP_2_0004_0001.mp4	55626	71.01539	B58	0.81860	-510.26316	-4.63843	-1771.12518	1.99441	0.87281	6.46607	6.03882	1843.16967	16.08028	Unscorable			00000001	1				10-20	
20220525-2-SQUID	31	20220525_BOTTOM_2_0004_0001.mp4	39616	20220525_TOP_2_0004_0001.mp4	55626	71.01539	B58	0.81860	-554.26304	-527.85957	-2231.27670	2.69460	2.61431	10.17490	8.41866	2358.90630	18.85446	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				10-20	
20220525-2-SQUID	32	20220525_BOTTOM_2_0005_0001.mp4	33231	20220525_TOP_2_0005_0001.mp4	49241	89.23998	116	0.13402	-717.59476	-11.43351	-1781.10147	2.85672	0.89372	7.12513	2.25171	1920.25920	21.94436	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				20-40	
20220525-2-SQUID	33	20220525_BOTTOM_2_0005_0001.mp4	33231	20220525_TOP_2_0005_0001.mp4	49241	89.23998	116	0.13402	-370.85163	492.10425	-898.41836	0.76612	1.06784	1.81103	22.96476	1089.42786	34.86948	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				10-20	
20220525-2-SQUID	34	20220525_BOTTOM_2_0006_0001.mp4	19977	20220525_TOP_2_0006_0001.mp4	35987	105.55462	138	1.04688	-82.61842	152.23915	-566.46682	0.29299	0.34012	0.71560	16.74234	592.35734	17.46999	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				Unknown	
20220525-2-SQUID	35	20220525_BOTTOM_2_0006_0001.mp4	19977	20220525_TOP_2_0006_0001.mp4	35987	105.55462	138	1.04688	-372.31271	1178.02248	-2221.91296	1.89587	5.55060	10.18821	8.73225	2542.29245	29.58122	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				40-60	
20220525-2-SQUID	36	20220525_BOTTOM_2_0006_0001.mp4	19977	20220525_TOP_2_0006_0001.mp4	35987	105.55462	138	1.04688	-511.74869	472.71584	-1884.34445	2.11903	1.99223	7.29206	1.89557	2009.00497	20.03265	Sponges > Erect Forms	Laminar		10000913	1				20-40	
20220525-2-SQUID	37	20220525_BOTTOM_2_0006_0001.mp4	19977	20220525_TOP_2_0006_0001.mp4	35987	105.55462	138	1.04688	-578.49813	449.01018	-1827.89373	2.28415	1.86235	6.88701	0.98411	1969.12816	21.60010	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				10-20	
20220525-2-SQUID	38	20220525_BOTTOM_2_0006_0001.mp4	19977	20220525_TOP_2_0006_0001.mp4	35987	105.55462	138	1.04688	-500.01661	1101.19348	-2610.62332	2.85733	5.81268	13.78057	0.98700	2877.15099	24.50894	Unscorable			00000001	1				10-20	
20220525-2-SQUID	39	20220525_BOTTOM_2_0006_0001.mp4	19977	20220525_TOP_2_0006_0001.mp4	35987	105.55462	138	1.04688	-467.65698	1230.70800	-2344.09444	2.41236	5.78674	11.05680	1.56565	2688.51706	28.96391	Unscorable			00000001	1				20-40	
20220525-3-NAKED	0	20220525_BOTTOM_3_0001_0001.mp4	6592	20220525_TOP_3_0001_0001.mp4	1501	1.83294		-1.00000	-0.23352	-73.69951	-636.50366	0.31832	0.32682	0.83188	3.58321	640.75626	6.48960								Sync		
20220525-3-NAKED	1	20220525_BOTTOM_3_0003_0001.mp4	62038	20220525_TOP_3_0003_0001.mp4	56947	57.24997	235	0.91703	-514.14866	623.65391	-1704.93399	1.91734	2.27888	5.96195	0.89160	1886.82086	25.07067	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				10-20	
20220525-3-NAKED	2	20220525_BOTTOM_3_0003_0001.mp4	62038	20220525_TOP_3_0003_0001.mp4	56947	57.24997	235	0.91703	-1106.62147	1555.84766	-2763.87426	6.35496	9.34079	16.35153	257.58602	3359.20733	35.06941	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				10-20	
20220525-3-NAKED	3	20220525_BOTTOM_3_0004_0001.mp4	34766	20220525_TOP_3_0004_0001.mp4	29675	69.66682	218	0.94011	-360.74602	239.18151	-1164.98538	1.01635	0.85611	3.02234	3.43088	1242.79380	20.67923	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				Unknown	
20220525-3-NAKED	4	20220525_BOTTOM_3_0004_0001.mp4	34766	20220525_TOP_3_0004_0001.mp4	29675	69.66682	218	0.94011	-805.77164	695.86840	-3167.41717	5.29680	4.74824	20.37996	10.42072	3341.56136	18.65446	Unscorable			00000001	1				10-20	
20220525-3-NAKED	5	20220525_BOTTOM_3_0004_0001.mp4	34766	20220525_TOP_3_0004_0001.mp4	29675	69.66682	218	0.94011	-420.51172	-322.55111	-1143.45989	1.15563	0.98014	2.94999	55.79708	1260.30546	24.54762	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				Unknown	
20220525-3-NAKED	6	20220525_BOTTOM_3_0005_0001.mp4	61677	20220525_TOP_3_0005_0001.mp4	56586	97.14955	208	0.68874	-174.76379	-201.54080	-3486.35665	2.06593	2.15858	24.21591	4.74335	3496.54741	4.28913	Sponges > Cup-Likes	Barrels		10000907	1				40-60	
20220525-3-NAKED	7	20220525_BOTTOM_3_0005_0001.mp4	61677	20220525_TOP_3_0005_0001.mp4	56586	97.14955	208	0.68874	-491.56910	580.33510	-3537.24971	3.82654	4.49634	25.13415	8.83714	3618.08852	12.22256	Unscorable			00000001	1				20-40	
20220525-3-NAKED	8	20220525_BOTTOM_3_0005_0001.mp4	61677	20220525_TOP_3_0005_0001.mp4	56586	97.14955	208	0.68874	-666.74834	-835.58239	-2062.55129	2.91085	3.62940	8.74024	10.07321	2323.11625	27.28618	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				20-40	
20220525-3-SQUID	0	20220525_BOTTOM_3_0001_0001.mp4	6592	20220525_TOP_3_0001_0001.mp4	1501	1.83294		-1.00000	-2.09357	-70.48979	-631.78544	0.31599	0.32336	0.82010	4.49209	635.70908	6.25395								Sync		
20220525-3-SQUID	3	20220525_BOTTOM_3_0001_0001.mp4	28626	20220525_TOP_3_0001_0001.mp4	23535	7.95962	142	1.79012	-163.42593	780.84450	-4115.89991	2.37527	6.44106	33.60992	9.59889	4192.50024	10.59557	Unscorable			00000001	1				10-20	
20220525-3-SQUID	4	20220525_BOTTOM_3_0001_0001.mp4	28626	20220525_TOP_3_0001_0001.mp4	23535	7.95962	142	1.79012	-107.53195	640.55945	-4352.42199	2.28279	5.65437	37.49058	2.89006	4400.62003	8.11113	Unscorable			00000001	1				10-20	
20220525-3-SQUID	5	20220525_BOTTOM_3_0001_0001.mp4	28626	20220525_TOP_3_0001_0001.mp4	23535	7.95962	142	1.79012	146.94430	-1400.10822	-7050.29286	3.92742	20.29374	97.46741	7.73583	7189.47321	11.67239	Unscorable			00000001	1				20-40	
20220525-3-SQUID	6	20220525_BOTTOM_3_0001_0001.mp4	28626	20220525_TOP_3_0001_0001.mp4	23535	7.95962	142	1.79012	-716.16769	386.06258	-4825.73465	7.23524	4.48025	46.74563	8.98266	4893.83851	9.62500	Unscorable			00000001	1				10-20	
20220525-3-SQUID	7	20220525_BOTTOM_3_0001_0001.mp4	28626	20220525_TOP_3_0001_0001.mp4	23535	7.95962	142	1.79012	-762.84553	192.79404	-1502.36671	2.56335	1.02211	5.18923	4.94724	1695.93885	27.77652	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				10-20	
20220525-3-SQUID	8	20220525_BOTTOM_3_0001_0001.mp4	28626	20220525_TOP_3_0001_0001.mp4	23535	7.95962	142	1.79012	-828.11270	-199.91491	-2333.00713	4.26276	1.48351	12.00196	6.95617	2483.67850	19.94177	Unscorable			00000001	1				10-20	
20220525-3-SQUID	9	20220525_BOTTOM_3_0001_0001.mp4	28626	20220525_TOP_3_0001_0001.mp4	23535	7.95962	142	1.79012	-945.31732	1362.66340	-3012.19361	5.83109	8.43580	18.36348	19.90860	3438.57335	28.95324	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				20-40	
20220525-3-SQUID	10	20220525_BOTTOM_3_0001_0001.mp4	28626	20220525_TOP_3_0001_0001.mp4	23535	7.95962	142	1.79012	-1175.95586	368.33096	-3370.03413	8.16830	3.07920	23.35857	19.16731	3588.26838	20.12843	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				10-20	
20220525-3-SQUID	11	20220525_BOTTOM_3_0001_0001.mp4	28626	20220525_TOP_3_0001_0001.mp4	23535	7.95962	142	1.79012	-901.04182	-1405.69031	-3571.39713	6.98182	10.46417	27.13241	8.17733	3942.42553	24.61220	Unscorable			00000001	1				20-40	
20220525-3-SQUID	12	20220525_BOTTOM_3_0001_0001.mp4	28626	20220525_TOP_3_0001_0001.mp4	23535	7.95962	142	1.79012	-887.90044	-1183.09620	-3987.51016	7.65216	9.77262	33.60507	1.01955	4253.03669	19.93153	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				20-40	
20220525-3-SQUID	13	20220525_BOTTOM_3_0001_0001.mp4	28626	20220525_TOP_3_0001_0001.mp4	23535	7.95962	142	1.79012	-952.10904	-1256.77176	-3292.34202	6.81477	8.73237	23.28442	2.85527	3650.41133	25.16921	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				40-60	
20220525-3-SQUID	15	20220525_BOTTOM_3_0002_0001.mp4	17067	20220525_TOP_3_0002_0001.mp4	11976	24.74555	113	3.21766	-444.82203	-1516.31283	-2376.36365	2.33758	7.23010	11.09092	5.72104	2853.80017	33.98958	Unscorable			00000001	1				20-40	
20220525-3-SQUID	16	20220525_BOTTOM_3_0002_0001.mp4	17067	20220525_TOP_3_0002_0001.mp4	11976	24.74555	113	3.21766	-795.22700	-662.47733	-2098.77497	3.49567	3.01069	9.10994	12.60819	2340.11081	26.15959	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				20-40	
20220525-3-SQUID	17	20220525_BOTTOM_3_0002_0001.mp4	17067	20220525_TOP_3_0002_0001.mp4	11976	24.74555	113	3.21766	-701.21809	974.25291	-4216.81861	6.33363	9.04959	36.83780	4.97892	4384.33972	16.32259	Unscorable			00000001	1				10-20	
20220525-3-SQUID	18	20220525_BOTTOM_3_0002_0001.mp4	17067	20220525_TOP_3_0002_0001.mp4	11976	24.74555	113	3.21766	-762.51160	716.29503	-4217.19602	6.87618	6.91305	37.02581	9.69091	4345.02530	14.30041	Unscorable			00000001	1				10-20	
20220525-3-SQUID	19	20220525_BOTTOM_3_0002_0001.mp4	65876	20220525_TOP_3_0002_0001.mp4	60785	38.31717	149	0.71766	-483.49804	-665.14364	-3041.52315	3.27385	4.29566	18.68928	4.96591	3150.72206	15.03577	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				10-20	
20220525-3-SQUID	20	20220525_BOTTOM_3_0002_0001.mp4	65876	20220525_TOP_3_0002_0001.mp4	60785	38.31717	149	0.71766	-543.53389	383.30925	-1651.13256	1.95671	1.49784	5.63132	0.23613	1780.05444	21.72212	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				10-20	
20220525-4-NAKED	0	20220525_BOTTOM_4_0001_0001.mp4	3376	20220525_TOP_4_0001_0001.mp4	3248	0.93872		-1.00000	-142.12542	689.07920	-1290.24408	0.70250	1.87302	3.33215	5.65602	1469.61205	28.71691								Sync		
20220525-4-NAKED	1	20220525_BOTTOM_4_0001_0001.mp4	18557	20220525_TOP_4_0001_0001.mp4	18429	5.15988	228	1.21900	-502.57809	409.94061	-2318.10503	2.56631	2.16971	10.95410	0.11234	2407.12421	15.39191	Sponges > Erect Forms	Laminar		10000913	1				10-20	
20220525-4-NAKED	2	20220525_BOTTOM_4_0001_0001.mp4	64115	20220525_TOP_4_0001_0001.mp4	63987	17.82753	243	0.52914	-489.83548	705.46305	-2604.87182	2.80346	3.92904	13.72053	8.52552	2742.80406	18.34251	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				20-40	
20220525-4-NAKED	3	20220525_BOTTOM_4_0001_0001.mp4	64115	20220525_TOP_4_0001_0001.mp4	63987	17.82753	243	0.52914	-1118.30068	1625.18922	-6992.16475	16.27584	24.51073	100.57462	27.01139	7265.13622	16.19522	Unscorable			00000001	1				20-40	
20220525-4-NAKED	4	20220525_BOTTOM_4_0001_0001.mp4	64115	20220525_TOP_4_0001_0001.mp4	63987	17.82753	243	0.52914	-524.14631	-1271.98358	-3944.88311	4.53663	10.16149	31.27432	7.47393	4177.89113	19.11933	Unscorable			00000001	1				10-20	
20220525-4-NAKED	5	20220525_BOTTOM_4_0001_0001.mp4	64115	20220525_TOP_4_0001_0001.mp4	63987	17.82753	243	0.52914	-562.21407	-1738.93777	-3446.03485	4.18008	11.99766	23.78000	12.63647	3900.65961	27.82914	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				10-20	
20220525-4-NAKED	6	20220525_BOTTOM_4_0001_0001.mp4	64115	20220525_TOP_4_0001_0001.mp4	63987	17.82753	243	0.52914	-603.26125	-1595.24731	-3121.53738	3.99903	10.01411	19.61024	15.24362	3557.06814	28.51777	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				20-40	
20220525-4-NAKED	8	20220525_BOTTOM_4_0002_0001.mp4	47409	20220525_TOP_4_0002_0001.mp4	47281	33.18232	217	1.74341	-615.86548	-1319.56784	-3367.02692	4.41476	9.00238	22.87712	17.20907	3668.43561	23.25933	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				60-100	
