OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
20220525-5-NAKED	54	0	2596.85205	799.07463	2696.47744	913.71642
20220525-5-NAKED	55	0	2518.95068	856.83582	2646.11018	988.26866
20220525-5-NAKED	56	0	2866.82057	751.38806	2936.89927	786.98507
20220525-5-NAKED	57	0	3110.95383	720.50746	3157.08080	679.49254
20220525-5-NAKED	58	0	3174.08080	678.86567	3214.31060	613.70149
20220525-5-NAKED	59	0	3078.71878	673.49254	3116.26233	637.88060
20220525-5-NAKED	60	0	3160.64953	645.95522	3161.92865	574.74627
20220525-5-NAKED	61	0	1603.94858	1799.86567	1622.60546	1865.00000
20220525-5-NAKED	62	0	1701.38405	1862.92537	1718.46800	1904.47761
20220525-5-NAKED	63	0	1839.72613	1925.38806	1849.42288	2017.98507
20220525-5-NAKED	64	0	3478.69885	740.61194	3515.17838	627.05970
20220525-5-NAKED	65	0	3458.90871	659.58209	3483.39979	522.61194
20220525-5-NAKED	66	0	89.31794	1743.85075	157.14586	2107.61194
20220525-5-NAKED	67	0	480.91396	1860.41791	531.34103	1915.59701
20220525-5-NAKED	68	0	713.01154	2019.85075	766.53200	2102.91045
20220525-5-NAKED	69	0	3387.86884	584.16418	3437.30115	803.83582
20220525-5-NAKED	70	0	2617.63903	839.98507	2745.79014	1012.16418
20220525-5-NAKED	71	0	2765.53200	667.32836	2815.66422	698.49254
20220525-5-NAKED	72	0	2778.29171	558.52239	2780.07135	572.22388
20220525-5-NAKED	73	0	2222.43337	796.92537	2364.08080	944.16418
20220525-5-NAKED	74	0	2046.62959	1379.44776	2145.69780	1623.17910
20220525-5-NAKED	75	0	2365.62539	1171.05970	2410.41448	1198.23881
20220526-1-SQUID	0	0	2929.35992	1595.82090	2905.18363	1591.79104
20220526-1-SQUID	1	0	1996.55614	600.79104	2070.16369	775.65672
20220526-1-SQUID	2	0	702.06611	459.70149	938.30535	211.56716
20220526-1-SQUID	3	0	1045.23820	1899.88060	1080.85519	2042.46269
20220526-1-SQUID	3	1	1042.55194	1811.22388	1071.45331	1951.11940
20220526-1-SQUID	4	0	82.60231	515.08955	370.07660	295.32836
20220526-1-SQUID	5	0	52.38195	640.43284	337.12487	395.70149
20220526-1-SQUID	6	0	449.27597	786.17910	644.07135	639.85075
20220526-1-SQUID	7	0	429.80063	707.59701	640.04197	565.29851
20220526-1-SQUID	8	0	721.27702	685.92537	913.13956	513.10448
20220526-1-SQUID	9	0	1744.13431	1600.95522	1766.44491	1554.08955
20220526-1-SQUID	10	0	1674.96327	1589.53731	1680.24764	1544.25373
20220526-1-SQUID	11	0	865.74711	1652.79104	889.75341	1661.71642
20220526-1-SQUID	12	0	3002.33054	1770.95522	3086.65477	1745.89552
20220526-1-SQUID	13	0	2878.76285	1822.00000	2966.44491	1849.32836
20220526-1-SQUID	14	0	3713.07450	1769.02985	3815.82371	1728.58209
20220526-1-SQUID	15	0	3425.64533	1795.22388	3512.94858	1778.28358
20220526-1-SQUID	16	0	2598.13431	1795.47761	2686.95803	1823.37313
20220526-1-SQUID	17	0	2598.51207	1981.44776	2703.33578	2061.94030
20220526-1-SQUID	18	0	1941.51836	1812.23881	2083.94439	1780.76119
20220526-1-SQUID	19	0	1956.29276	1733.65672	2072.52781	1843.89552
20220526-1-SQUID	20	0	2440.11542	874.20896	2581.08080	1029.98507
20220526-1-SQUID	21	0	1705.18258	796.32836	1888.25708	798.40299
20220526-1-SQUID	22	0	569.03673	1844.01493	613.24239	1914.16418
20220526-1-SQUID	22	1	624.86254	1595.79104	632.04617	1724.08955
20220526-1-SQUID	23	0	2837.41868	1688.49254	2914.96852	1913.17910
20220526-1-SQUID	24	0	3021.60651	1607.43284	3094.83106	1701.01493
20220526-1-SQUID	25	0	381.51731	1615.08955	408.32109	1715.20896
20220526-1-SQUID	26	0	656.18678	1531.13433	686.34837	1693.04478
20220526-1-SQUID	27	0	586.49843	1711.44776	621.85624	1779.62687
20220526-1-SQUID	28	0	934.36831	1691.97015	958.30955	1735.97015
20220526-1-SQUID	29	0	761.77650	1796.74627	797.80588	1873.65672
20220526-1-SQUID	30	0	176.62120	1716.88060	231.68940	1775.04478
20220526-1-SQUID	31	0	263.92445	1685.31343	304.88982	1740.79104
20220526-1-SQUID	32	0	965.02728	667.53731	1153.00735	560.52239
20220526-1-SQUID	33	0	1264.57608	979.43284	1334.67891	1062.83582
20220526-1-SQUID	34	0	2219.39979	518.41791	2242.90556	647.61194
20220526-1-SQUID	35	0	2282.73242	705.55224	2379.58132	877.70149
20220526-1-SQUID	36	0	316.81637	1715.58209	339.15110	1818.43284
20220526-1-SQUID	37	0	2532.64533	838.58209	2633.72823	865.26866
20220526-1-SQUID	38	0	2237.35572	706.62687	2288.88982	739.44776
20220526-1-SQUID	39	0	2135.27807	687.82090	2205.61595	769.00000
20220526-1-SQUID	40	0	1373.33998	494.17910	1627.86674	363.86567
20220526-1-SQUID	41	0	3197.11542	1011.01493	3296.47849	949.38806
20220526-1-SQUID	41	1	3212.56139	925.71642	3303.86569	877.52239
20220526-1-SQUID	42	0	2523.53305	1623.32836	2615.85519	1891.95522
20220526-1-SQUID	43	0	3363.13956	1760.82090	3458.35467	1800.17910
20220526-1-SQUID	44	0	2721.64428	1625.16418	2798.43966	1671.08955
20220526-1-SQUID	45	0	626.84995	754.07463	817.80797	552.47761
20220526-1-SQUID	46	0	561.03673	745.34328	768.11228	535.68657
20220526-1-SQUID	47	0	427.12487	724.35821	630.32109	471.08955
20220526-1-SQUID	48	0	493.60965	727.71642	712.25184	475.79104
20220526-1-SQUID	49	0	748.25918	797.23881	924.20357	614.53731
20220526-1-SQUID	50	0	61.11228	1717.61194	122.22455	1906.88060
20220526-1-SQUID	51	0	441.46800	1053.55224	605.82581	963.11940
20220526-1-SQUID	51	1	527.62959	353.01493	747.46380	418.29851
20220526-1-SQUID	52	0	1160.01679	1018.10448	1243.93284	1034.22388
20220526-1-SQUID	52	1	1159.34523	914.67164	1251.99161	950.26866
20220526-1-SQUID	53	0	9.40189	923.50746	288.10073	768.82090
20220526-1-SQUID	53	1	52.38195	689.10448	293.47324	587.52239
20220526-1-SQUID	54	0	285.41448	764.34328	510.28541	610.58209
20220526-1-SQUID	55	0	937.58237	1041.40299	1024.26863	1059.71642
20220526-1-SQUID	56	0	1137.70829	984.98507	1229.09549	1003.97015
20220526-1-SQUID	57	0	832.14690	950.05970	940.99475	987.17910
20220526-1-SQUID	58	0	777.94858	823.01493	948.70514	681.55224
20220526-1-SQUID	59	0	618.15005	692.76119	820.52256	468.10448
20220526-1-SQUID	60	0	579.87093	770.67164	772.16999	595.71642
20220526-1-SQUID	61	0	833.48269	790.92537	1009.00210	680.53731
20220526-1-SQUID	62	0	1528.61385	911.05970	1630.75236	984.58209
20220526-1-SQUID	63	0	1417.80588	880.83582	1531.36097	912.04478
20220526-1-SQUID	64	0	1548.76076	808.97015	1701.93809	831.44776
20220526-1-SQUID	65	0	1160.04197	1124.01493	1144.74292	1181.28358
20220526-1-SQUID	66	0	3503.02623	1437.70149	3582.11962	1543.79104
20220526-1-SQUID	67	0	1012.11962	676.43284	1183.39979	592.77612
20220526-1-SQUID	68	0	1737.00735	1894.02985	1738.87408	2078.05970
20220526-1-SQUID	69	0	962.92445	1779.16418	993.08499	1917.59701
20220526-1-SQUID	70	0	1026.05142	1825.50746	1051.51102	1957.22388
20220526-1-SQUID	71	0	3125.05142	1958.14925	3199.86044	2049.85075
20220526-2-NAKED	0	0	3271.85729	1132.38806	3267.82791	1495.07463
20220526-2-NAKED	1	0	3017.36516	881.14925	3101.43442	836.04478
20220526-2-NAKED	2	0	3316.88248	941.59701	3394.23610	874.32836
20220526-2-NAKED	3	0	3298.75026	997.34328	3386.17733	939.47761
20220526-2-NAKED	4	0	1040.44386	794.31343	1187.43337	761.32836
20220526-2-NAKED	5	0	3182.54669	1717.31343	3234.57608	2034.40299
20220526-2-NAKED	6	0	214.22875	1811.38806	273.86569	2030.37313
20220526-2-NAKED	7	0	380.77650	1773.77612	433.02623	1928.95522
20220526-2-NAKED	8	0	3414.79224	998.79104	3505.54145	928.89552
20220526-2-NAKED	9	0	3531.79119	899.01493	3586.82057	670.65672
20220526-2-NAKED	10	0	2998.70829	1895.92537	3065.63484	1909.58209
20220526-2-NAKED	11	0	3008.11018	1986.59701	3091.15425	2062.04478
20220526-2-NAKED	12	0	1374.97796	1919.37313	1393.71878	2053.20896
20220526-2-NAKED	12	1	1488.06086	1476.10448	1505.72718	1601.16418
20220526-2-NAKED	13	0	992.58972	1923.40299	1009.52256	2021.34328
20220526-2-NAKED	13	1	934.91920	1639.38806	963.85624	1785.59701
20220526-2-NAKED	14	0	2293.09549	1786.50746	2413.45331	1967.49254
20220526-2-NAKED	15	0	2394.50157	1832.17910	2514.18783	1995.02985
20220526-2-NAKED	16	0	3145.40399	759.05970	3215.62959	810.64179
20220526-2-NAKED	17	0	2947.96432	774.50746	3012.14586	730.71642
20220526-2-NAKED	18	0	3076.23295	881.29851	3163.97692	868.11940
20220526-2-NAKED	19	0	3474.66946	813.11940	3539.81112	723.76119
20220526-2-NAKED	20	0	3739.26548	852.47761	3779.55929	667.70149
20220526-2-NAKED	21	0	2544.14376	770.22388	2634.01679	871.98507
20220526-2-NAKED	22	0	2664.35362	800.44776	2755.56978	859.22388
20220526-2-NAKED	23	0	1183.84155	792.38806	1333.31060	707.59701
20220526-2-NAKED	24	0	1681.06086	726.25373	1848.40399	715.97015
20220526-2-NAKED	25	0	2924.77754	957.53731	3052.46275	1005.13433
20220526-2-SQUID	0	0	3449.15005	1325.82090	3360.50367	2091.49254
20220526-2-SQUID	1	0	3484.74292	2002.97015	3560.62959	2090.14925
20220526-2-SQUID	1	1	3450.00735	1732.11940	3533.09549	1814.10448
20220526-2-SQUID	2	0	76.55824	894.94030	322.35047	737.35821
20220526-2-SQUID	2	1	74.54355	763.97015	336.45331	615.79104
20220526-2-SQUID	3	0	179.30745	850.61194	407.63903	686.31343
20220526-2-SQUID	3	1	176.62120	752.55224	418.38405	599.67164
20220526-2-SQUID	4	0	599.89402	1054.34328	737.59601	1026.32836
20220526-2-SQUID	4	1	663.05142	715.26866	844.32109	772.20896
20220526-2-SQUID	5	0	551.39979	1021.01493	695.29171	986.41791
20220526-2-SQUID	6	0	454.69465	991.46269	614.70409	946.79104
20220526-2-SQUID	7	0	302.87513	872.16418	510.58132	748.85075
20220526-2-SQUID	8	0	916.90976	1016.22388	1009.29171	1004.40299
20220526-2-SQUID	9	0	1186.64323	834.08955	1258.82057	1074.44776
20220526-2-SQUID	10	0	1608.06611	605.31343	1723.42917	996.28358
20220526-2-SQUID	11	0	739.37985	1654.61194	754.91396	1996.11940
20220526-2-SQUID	12	0	727.55614	1590.26866	733.34732	1615.97015
20220526-2-SQUID	13	0	2797.79224	1723.62687	2879.49213	1740.17910
20220526-2-SQUID	14	0	2325.83106	1709.95522	2407.90451	1755.11940
20220526-2-SQUID	15	0	2107.68416	1692.28358	2229.26653	1820.59701
20220526-2-SQUID	16	0	1953.84050	1880.29851	2098.25393	2083.77612
20220526-2-SQUID	17	0	3213.60860	1718.41791	3283.74607	1672.98507
20220526-2-SQUID	18	0	2341.15845	803.10448	2529.37566	1038.65672
20220526-2-SQUID	19	0	2581.86988	838.22388	2675.88982	862.58209
20220526-2-SQUID	20	0	647.72298	625.10448	855.26548	437.23881
20220526-2-SQUID	21	0	1230.38405	825.02985	1369.19412	762.68657
20220526-2-SQUID	22	0	3319.05142	1935.25373	3391.31689	1993.53731
20220526-2-SQUID	23	0	3304.27177	976.34328	3388.88982	821.32836
20220526-2-SQUID	24	0	2765.64953	1726.71642	2833.50367	1757.49254
20220526-2-SQUID	25	0	2620.46905	937.64179	2743.92445	1014.80597
20220526-2-SQUID	26	0	141.02833	1823.62687	226.31689	2043.80597
20220526-2-SQUID	27	0	3398.14481	1934.73134	3479.37880	2040.44776
20220526-2-SQUID	27	1	3472.63379	1571.55224	3545.85519	1680.89552
20220526-2-SQUID	28	0	546.78594	706.40299	710.70514	759.67164
20220526-2-SQUID	29	0	487.01679	701.02985	677.47744	663.04478
20220526-2-SQUID	30	0	172.59182	782.40299	404.00315	588.76119
20220526-2-SQUID	31	0	859.85100	803.64179	998.07555	814.91045
20220526-2-SQUID	32	0	110.80797	1541.23881	157.14586	1808.73134
20220526-2-SQUID	33	0	343.84050	1521.08955	372.71773	1727.46269
20220526-2-SQUID	34	0	500.62539	1540.65672	564.07240	2016.94030
20220526-2-SQUID	35	0	1843.23295	1860.59701	1850.41448	2000.14925
20220526-2-SQUID	36	0	1146.11438	1665.28358	1160.15950	1762.76119
20220526-2-SQUID	37	0	3097.51731	956.01493	3203.71354	960.92537
20220526-2-SQUID	38	0	3572.04617	1837.43284	3641.21721	2005.52239
20220526-2-SQUID	39	0	3715.08919	1881.08955	3753.36831	2065.97015
20220526-2-SQUID	40	0	2227.57712	1745.59701	2354.35572	1997.74627
20220526-2-SQUID	41	0	3179.97167	1898.43284	3256.53200	2073.35821
20220526-2-SQUID	42	0	1932.58132	1749.40299	2080.85100	1905.85075
20220526-2-SQUID	43	0	1179.02204	957.13433	1281.47744	949.44776
20220526-2-SQUID	44	0	1009.78804	894.00000	1116.94439	934.67164
20220526-2-SQUID	45	0	3056.52676	846.92537	3137.61070	802.43284
20220526-2-SQUID	46	0	1049.43861	997.92537	1143.71773	1009.80597
20220526-2-SQUID	46	1	1129.35467	929.41791	1229.00630	978.23881
20220526-2-SQUID	47	0	2178.60651	559.28358	2235.40084	747.35821
20220526-2-SQUID	48	0	3674.12382	711.47761	3674.79538	392.59701
20220526-2-SQUID	49	0	2081.69885	760.85075	2208.21301	961.04478
20220526-2-SQUID	50	0	802.53200	645.86567	1008.79119	438.76119
20220526-2-SQUID	51	0	1825.24764	1637.16418	1827.34523	1567.61194
20220526-2-SQUID	52	0	1783.64008	1978.65672	1798.17943	2116.34328
20220526-2-SQUID	53	0	3278.86988	1857.00000	3349.36097	1959.17910
20220526-2-SQUID	54	0	3183.50787	1861.02985	3257.35677	1946.41791
20220526-2-SQUID	55	0	3151.27282	1933.56716	3228.97167	2143.88060
20220526-2-SQUID	56	0	131.62644	1628.37313	178.63589	1793.82090
20220526-2-SQUID	57	0	63.12697	1627.02985	112.82267	1805.23881
20220526-2-SQUID	58	0	146.40084	705.68657	401.05666	461.38806
20220526-2-SQUID	59	0	2945.62539	1817.08955	3022.41973	1899.89552
20220526-2-SQUID	60	0	1088.85624	989.10448	1180.68416	986.26866
20220526-2-SQUID	61	0	632.77754	1678.92537	669.12487	1769.52239
20220526-3-NAKED	0	0	3300.06296	1309.70149	3348.41553	2103.58209
20220526-3-NAKED	1	0	3139.59496	966.85075	3229.09129	918.61194
20220526-3-NAKED	2	0	2790.66946	1875.88060	2871.05142	1901.82090
20220526-3-NAKED	3	0	1020.26758	1858.20896	1061.52571	2130.44776
20220526-3-NAKED	3	1	933.60546	1464.65672	949.02204	1740.67164
20220526-3-NAKED	4	0	1334.36097	1839.95522	1357.68940	2103.58209
20220526-3-NAKED	4	1	1409.66527	1494.79104	1415.18468	1736.70149
20220526-3-NAKED	5	0	1208.30640	1718.68657	1229.18888	1902.85075
20220526-3-NAKED	5	1	1192.80168	1316.32836	1195.13956	1506.35821
20220526-3-NAKED	6	0	158.48898	1756.74627	218.25813	1932.71642
20220526-3-NAKED	6	1	124.91081	1579.43284	167.89087	1793.01493
20220526-3-NAKED	7	0	798.50892	999.35821	907.96852	976.37313
20220526-3-NAKED	7	1	654.29171	841.08955	814.12487	827.83582
20220526-3-NAKED	8	0	1459.91501	1523.67164	1470.24764	1713.47761
20220526-3-NAKED	9	0	1851.40923	1573.62687	1858.39035	1845.55224
20220526-3-NAKED	10	0	307.35677	1537.05970	335.35572	1726.10448
20220526-3-NAKED	11	0	242.21511	1547.13433	270.88562	1699.91045
20220526-3-NAKED	12	0	241.09129	1472.86567	268.62539	1579.61194
20220526-3-NAKED	13	0	206.84155	1367.41791	201.46905	1494.98507
20220526-3-NAKED	14	0	41.63694	1492.13433	68.49948	1648.55224
20220526-3-NAKED	15	0	1829.60021	1513.61194	1846.82162	1685.31343
20220526-3-NAKED	16	0	2026.65897	626.34328	2104.88562	801.35821
20220526-3-NAKED	17	0	2228.12802	696.86567	2300.98216	831.58209
20220526-3-NAKED	18	0	2136.24239	682.28358	2233.91396	889.08955
20220526-3-NAKED	19	0	2191.98216	768.25373	2315.17314	951.55224
20220526-3-NAKED	20	0	3344.13012	762.10448	3411.07975	872.14925
20220526-3-NAKED	21	0	2725.55614	770.59701	2803.22770	778.77612
20220526-3-NAKED	22	0	2671.45331	709.05970	2733.58447	737.43284
20220526-3-NAKED	23	0	2592.88038	788.31343	2685.23190	831.46269
20220526-3-NAKED	24	0	2351.34523	565.97015	2370.76285	639.41791
20220526-3-NAKED	25	0	2720.09549	1826.58209	2804.88982	1843.71642
20220526-3-NAKED	26	0	2740.91396	1865.53731	2818.32109	1896.10448
20220526-3-NAKED	27	0	1090.78174	1703.10448	1105.88038	1894.43284
20220526-3-NAKED	28	0	1069.96327	1674.22388	1089.09129	1830.62687
20220526-3-NAKED	29	0	48.35257	1943.55224	144.37146	2104.56716
20220526-3-NAKED	29	1	89.31794	1832.05970	166.53305	2005.16418
20220526-3-NAKED	30	0	1463.03673	513.35821	1671.16894	602.65672
20220526-3-NAKED	31	0	730.29696	802.86567	896.69885	724.70149
20220526-3-NAKED	32	0	848.43861	664.76119	1035.77754	547.73134
20220526-3-NAKED	33	0	812.84575	688.94030	998.84155	557.13433
20220526-3-NAKED	34	0	573.79643	661.37313	773.86044	437.35821
20220526-3-NAKED	35	0	485.15005	757.41791	680.51312	599.22388
20220526-3-NAKED	36	0	1185.41448	847.31343	1297.13012	869.76119
20220526-3-NAKED	37	0	398.45331	718.83582	621.30115	517.80597
20220526-3-NAKED	38	0	395.09549	663.76119	616.60021	440.56716
20220526-3-NAKED	39	0	297.71878	730.92537	523.25289	491.61194
20220526-3-NAKED	40	0	135.65582	820.14925	363.24239	912.65672
20220526-3-NAKED	41	0	2356.60546	538.52239	2448.19832	906.61194
20220526-3-NAKED	42	0	2331.11542	591.41791	2395.58132	769.00000
20220526-3-NAKED	43	0	2803.80693	802.46269	2893.88458	848.68657
20220526-3-NAKED	44	0	3309.70829	1914.85075	3388.07030	2115.00000
20220526-3-NAKED	45	0	3277.96747	1821.55224	3355.83526	1861.79104
20220526-3-NAKED	46	0	841.48269	1864.55224	889.16369	2096.86567
20220526-3-NAKED	47	0	705.82686	1857.16418	742.76285	2040.44776
20220526-3-NAKED	48	0	926.09969	1858.50746	968.40818	2104.92537
20220526-3-NAKED	49	0	1219.20357	1966.97015	1250.76180	2107.61194
20220526-3-NAKED	50	0	1174.20881	1851.44776	1209.12487	1972.61194
20220526-3-NAKED	51	0	678.29696	1639.26866	703.96327	1687.61194
20220526-3-NAKED	52	0	696.42497	1758.44776	732.95803	1829.88060
20220526-3-NAKED	53	0	611.13641	1775.23881	646.32634	1827.86567
20220526-3-NAKED	54	0	152.44491	657.74627	405.49318	419.25373
20220526-3-NAKED	55	0	726.50262	1565.47761	737.33578	1611.67164
20220526-3-NAKED	56	0	1404.14481	819.37313	1520.85100	839.13433
20220526-3-NAKED	57	0	2924.13431	1790.49254	3002.30115	1825.77612
20220526-3-NAKED	58	0	1248.39979	1768.88060	1268.37041	1847.47761
20220526-3-NAKED	59	0	600.56663	1687.05970	630.43861	1778.95522
20220527-1-NAKED	0	0	826.02308	390.89552	902.58132	447.31343
20220527-1-NAKED	1	0	618.11542	1908.88060	673.06506	2061.26866
20220527-1-NAKED	2	0	404.55824	1943.80597	487.71354	2139.17910
20220527-1-NAKED	3	0	371.09654	740.20896	582.08499	602.23881
20220527-1-NAKED	4	0	562.37985	1012.00000	705.39035	990.32836
20220527-1-NAKED	4	1	560.36516	841.40299	719.37566	809.52239
20220527-1-NAKED	5	0	415.97901	952.89552	592.45016	900.86567
20220527-1-NAKED	5	1	426.72403	819.91045	606.55299	787.35821
20220527-1-NAKED	6	0	317.92970	787.77612	529.87933	637.68657
20220527-1-NAKED	6	1	334.04722	684.34328	550.87723	554.07463
20220527-1-NAKED	7	0	646.32004	752.59701	827.20776	637.91045
20220527-1-NAKED	7	1	653.03568	676.02985	834.59496	551.26866
20220527-1-NAKED	8	0	3205.87513	1909.10448	3284.83106	2054.55224
20220527-1-NAKED	8	1	3178.34103	1778.80597	3255.95383	1935.00000
20220527-1-NAKED	9	0	402.27807	692.94030	610.06086	548.49254
20220527-1-NAKED	10	0	394.21931	596.22388	619.46275	406.77612
20220527-1-NAKED	11	0	310.27387	616.37313	546.26233	419.53731
20220527-1-NAKED	12	0	95.36201	552.68657	363.62644	334.20896
20220527-1-NAKED	13	0	172.59182	609.77612	426.04722	412.10448
20220527-1-NAKED	14	0	255.86569	604.40299	503.27702	418.14925
20220527-1-NAKED	15	0	212.88562	729.00000	450.77754	625.83582
20220527-1-NAKED	16	0	45.66632	631.29851	322.35047	517.26866
20220527-1-NAKED	17	0	875.24344	835.88060	1002.69360	974.94030
20220527-1-NAKED	18	0	1052.36097	623.85075	1201.56663	744.55224
20220527-1-NAKED	19	0	1133.70409	653.67164	1294.44386	639.38806
20220527-1-NAKED	20	0	918.71878	577.86567	1128.01259	407.59701
20220527-1-NAKED	21	0	924.09129	631.59701	1110.78699	518.88060
20220527-1-NAKED	22	0	854.24869	639.65672	1060.41973	472.53731
20220527-1-NAKED	23	0	2905.62539	978.64179	3022.44911	940.95522
20220527-1-NAKED	24	0	3126.56978	1006.85075	3240.70724	987.97015
20220527-1-NAKED	25	0	3068.81532	1048.49254	3170.19307	925.50746
20220527-1-NAKED	26	0	2371.90451	1505.08955	2484.58027	2090.14925
20220527-1-NAKED	27	0	3222.25813	1523.01493	3282.81637	1534.26866
20220527-1-NAKED	28	0	3373.35992	1557.26866	3443.32004	1657.17910
20220527-1-NAKED	29	0	3212.76705	1764.40299	3284.85939	1936.04478
20220527-1-NAKED	30	0	2693.23820	1893.35821	2791.13431	2078.05970
20220527-1-NAKED	31	0	2630.78279	1916.86567	2741.43861	2132.46269
20220527-1-NAKED	32	0	3039.62120	1841.95522	3121.02099	2040.44776
20220527-1-NAKED	33	0	3024.84680	1868.82090	3111.61910	2121.04478
20220527-1-NAKED	34	0	2902.70304	1785.22388	2977.89507	1824.14925
20220527-1-NAKED	35	0	2689.91081	1640.22388	2758.37566	1663.85075
20220527-1-NAKED	36	0	3020.99161	1700.67164	3098.85834	1700.79104
20220527-1-NAKED	37	0	2965.25184	1729.55224	3049.16264	1719.59701
20220527-1-NAKED	38	0	2505.39874	1784.79104	2604.15005	1790.37313
20220527-1-NAKED	39	0	2464.43337	1810.31343	2567.94439	1911.86567
20220527-1-NAKED	40	0	2593.37356	1805.61194	2682.11018	1805.07463
20220527-1-NAKED	41	0	2291.16999	1830.46269	2409.45540	1898.43284
20220527-1-NAKED	42	0	2150.14166	1866.73134	2290.40923	2073.35821
20220527-1-NAKED	43	0	3500.18888	1599.00000	3578.09024	1627.20896
20220527-1-NAKED	44	0	3552.57083	1723.94030	3633.83001	1833.34328
20220527-1-NAKED	45	0	3360.48269	1713.34328	3460.89927	1815.04478
20220527-1-NAKED	46	0	1436.35152	1910.02985	1446.68416	2048.50746
20220527-1-NAKED	47	0	1661.64428	822.95522	1836.48793	851.19403
20220527-1-NAKED	48	0	1358.09654	885.20896	1448.55614	1001.22388
20220527-1-NAKED	49	0	1479.64953	937.59701	1558.69255	1056.97015
20220527-1-NAKED	50	0	2880.57712	1792.34328	2959.29171	1831.26866
20220527-1-NAKED	51	0	2045.69885	2005.86567	2198.69885	2097.53731
20220527-1-NAKED	52	0	1398.27807	1789.17910	1411.03673	1880.47761
20220527-1-NAKED	52	1	1509.93389	1257.61194	1503.13012	1406.05970
20220527-1-NAKED	53	0	464.06611	1807.80597	496.12592	1948.68657
20220527-1-NAKED	53	1	435.12907	1537.25373	455.88982	1680.11940
20220527-1-NAKED	54	0	1179.40084	909.68657	1287.02833	920.58209
20220527-1-NAKED	54	1	1256.07555	626.56716	1416.64008	698.94030
20220527-1-NAKED	55	0	937.84050	1713.17910	958.68940	1743.79104
20220527-1-NAKED	55	1	977.46275	1569.44776	988.61490	1604.40299
20220527-1-NAKED	56	0	81.93075	809.23881	292.49318	743.35821
20220527-1-NAKED	57	0	1024.96852	1864.35821	1056.36097	2071.34328
20220527-1-NAKED	58	0	696.28227	1766.77612	723.32109	1909.79104
20220527-1-NAKED	59	0	503.54355	1672.07463	540.65582	1842.62687
20220527-1-NAKED	60	0	1642.46380	860.86567	1774.26653	975.02985
20220527-1-NAKED	61	0	3280.76705	1898.25373	3343.63589	1955.82090
20220527-1-NAKED	62	0	2010.16369	1998.77612	2161.23295	2061.94030
20220527-1-NAKED	63	0	3057.60546	977.65672	3169.95908	945.35821
20220527-1-NAKED	64	0	2454.62015	774.22388	2550.77650	837.73134
20220527-1-NAKED	65	0	2652.05981	801.76119	2732.77020	825.64179
20220527-1-NAKED	66	0	2047.64953	791.31343	2176.13116	942.91045
20220527-1-NAKED	67	0	3737.25079	985.47761	3786.94648	745.47761
20220527-1-NAKED	68	0	2815.25393	1870.46269	2903.60965	1833.94030
20220527-1-NAKED	69	0	2847.69780	533.62687	2930.30220	1007.70149
20220527-1-NAKED	70	0	2300.60021	1756.82090	2424.81112	2114.32836
20220527-1-NAKED	70	1	2141.43966	1619.80597	2262.96432	1998.80597
20220527-1-NAKED	71	0	3300.27177	1619.80597	3379.78069	2088.94030
20220527-1-NAKED	71	1	3278.78174	1437.11940	3360.97692	2007.67164
20220527-1-NAKED	72	0	781.77754	937.71642	931.62015	781.70149
20220527-1-NAKED	72	1	830.80168	733.53731	1008.85414	594.88060
20220527-1-NAKED	73	0	2367.46275	1273.92537	2447.99790	1700.29851
20220527-1-NAKED	74	0	2483.29696	1541.53731	2583.70934	2036.41791
20220527-1-NAKED	75	0	818.00735	1402.31343	825.34103	1666.20896
20220527-1-NAKED	76	0	680.04512	1564.89552	705.38930	1978.23881
20220527-1-NAKED	77	0	1228.97692	952.89552	1325.07555	950.17910
20220527-1-NAKED	78	0	1186.55614	841.26866	1332.69885	749.43284
20220527-1-NAKED	79	0	1418.07240	938.26866	1527.12907	926.17910
20220527-1-NAKED	80	0	1645.44281	822.31343	1813.30640	825.79104
20220527-1-NAKED	81	0	1736.77545	906.26866	1883.14900	929.22388
20220527-1-NAKED	82	0	1540.79119	693.61194	1706.20357	788.20896
20220527-1-NAKED	83	0	170.57712	639.76119	428.59077	345.85075
20220527-1-NAKED	84	0	2413.77230	729.86567	2492.20462	766.83582
20220527-1-NAKED	85	0	2484.25708	578.47761	2507.70829	617.04478
20220527-1-NAKED	86	0	1183.54669	1918.14925	1209.80168	2068.65672
20220527-1-NAKED	87	0	1498.74711	828.29851	1654.55194	773.46269
20220527-1-NAKED	88	0	2612.40818	638.53731	2636.15005	586.44776
20220527-1-NAKED	89	0	1603.27702	929.34328	1739.63484	952.98507
20220527-1-NAKED	90	0	1074.20042	1964.07463	1098.84155	2104.25373
20220527-1-NAKED	90	1	1067.48478	1844.52239	1093.46905	1987.38806
20220527-1-NAKED	91	0	871.44386	1870.22388	902.33683	1998.13433
20220527-1-NAKED	91	1	968.62015	1582.53731	982.25289	1732.83582
20220527-1-NAKED	92	0	1309.21826	1680.80597	1321.33578	1819.71642
20220527-1-NAKED	93	0	962.86464	1847.80597	990.74711	1984.80597
20220527-1-NAKED	94	0	656.45435	1569.98507	672.45855	1617.25373
20220527-1-NAKED	95	0	756.16894	1667.50746	786.21301	1663.59701
20220527-1-NAKED	96	0	494.25918	1672.88060	526.98951	1715.98507
20220527-1-NAKED	97	0	251.16474	1630.35821	293.13641	1856.86567
