"sample","longitude","latitude","length","number","scientific","community_thermal_index","location","depth","successful_count","successful_length","status","zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26399/?format=feather",115.5835,-33.3599,273.47806,1,"Notolabrus parilus",20.24906,"Geographe Bay",8.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26399/?format=feather",115.5835,-33.3599,307.71993,1,"Ophthalmolepis lineolatus",19.33951,"Geographe Bay",8.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26399/?format=feather",115.5835,-33.3599,265.27597,1,"Ophthalmolepis lineolatus",19.33951,"Geographe Bay",8.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26399/?format=feather",115.5835,-33.3599,176.69937,1,"Acanthaluteres vittiger",15.38922,"Geographe Bay",8.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26399/?format=feather",115.5835,-33.3599,152.66064,1,"Upeneichthys vlamingii",16.65296,"Geographe Bay",8.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26248/?format=feather",115.1456,-33.3718,998.16562,1,"Seriola hippos",20.70145,"Geographe Bay",41.5,TRUE,TRUE,"Fished","Special Purpose Zone (Mining Exclusion)"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26400/?format=feather",115.1433,-33.562,225.40362,1,"Seriola hippos",20.70145,"Geographe Bay",26.7,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26400/?format=feather",115.1433,-33.562,181.89442,1,"Trachurus novaezelandiae",19.35912,"Geographe Bay",26.7,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26400/?format=feather",115.1433,-33.562,169.58191,1,"Trachurus novaezelandiae",19.35912,"Geographe Bay",26.7,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26400/?format=feather",115.1433,-33.562,162.23117,1,"Trachurus novaezelandiae",19.35912,"Geographe Bay",26.7,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26400/?format=feather",115.1433,-33.562,158.96938,1,"Trachurus novaezelandiae",19.35912,"Geographe Bay",26.7,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26400/?format=feather",115.1433,-33.562,188.88631,1,"Trachurus novaezelandiae",19.35912,"Geographe Bay",26.7,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26400/?format=feather",115.1433,-33.562,216.47211,1,"Trachurus novaezelandiae",19.35912,"Geographe Bay",26.7,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26400/?format=feather",115.1433,-33.562,97.93537,1,"Parequula melbournensis",17.16455,"Geographe Bay",26.7,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26400/?format=feather",115.1433,-33.562,88.32204,1,"Parequula melbournensis",17.16455,"Geographe Bay",26.7,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26400/?format=feather",115.1433,-33.562,95.65347,1,"Parequula melbournensis",17.16455,"Geographe Bay",26.7,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26400/?format=feather",115.1433,-33.562,155.89089,1,"Parapercis ramsayi",19.93293,"Geographe Bay",26.7,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",115.5606,-33.3851,118.49847,1,"Parequula melbournensis",17.16455,"Geographe Bay",8.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",115.5606,-33.3851,96.41864,1,"Parequula melbournensis",17.16455,"Geographe Bay",8.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",115.5606,-33.3851,118.67934,1,"Parequula melbournensis",17.16455,"Geographe Bay",8.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",115.5606,-33.3851,88.24844,1,"Parequula melbournensis",17.16455,"Geographe Bay",8.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",115.5606,-33.3851,88.88864,1,"Parequula melbournensis",17.16455,"Geographe Bay",8.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",115.5606,-33.3851,305.32066,1,"Coris auricularis",20.79165,"Geographe Bay",8.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",115.5606,-33.3851,345.8691,1,"Coris auricularis",20.79165,"Geographe Bay",8.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",115.5606,-33.3851,174.8674,1,"Notolabrus parilus",20.24906,"Geographe Bay",8.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",115.5606,-33.3851,341.41556,1,"Ophthalmolepis lineolatus",19.33951,"Geographe Bay",8.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",115.5606,-33.3851,231.38163,1,"Ophthalmolepis lineolatus",19.33951,"Geographe Bay",8.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",115.5606,-33.3851,138.84809,1,"Acanthaluteres vittiger",15.38922,"Geographe Bay",8.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",115.5606,-33.3851,171.87537,1,"Acanthaluteres vittiger",15.38922,"Geographe Bay",8.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",115.5606,-33.3851,140.89329,1,"Acanthaluteres vittiger",15.38922,"Geographe Bay",8.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",115.5606,-33.3851,126.4469,1,"Acanthaluteres vittiger",15.38922,"Geographe Bay",8.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",115.5606,-33.3851,132.38826,1,"Acanthaluteres vittiger",15.38922,"Geographe Bay",8.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",115.5606,-33.3851,139.98054,1,"Acanthaluteres vittiger",15.38922,"Geographe Bay",8.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",115.5606,-33.3851,133.68349,1,"Acanthaluteres vittiger",15.38922,"Geographe Bay",8.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",115.5606,-33.3851,153.16526,1,"Acanthaluteres vittiger",15.38922,"Geographe Bay",8.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",115.5606,-33.3851,145.09238,1,"Acanthaluteres vittiger",15.38922,"Geographe Bay",8.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",115.5606,-33.3851,162.9886,1,"Upeneichthys vlamingii",16.65296,"Geographe Bay",8.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",115.5606,-33.3851,160.06602,1,"Pentapodus vitta",21.66032,"Geographe Bay",8.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26403/?format=feather",115.5138,-33.3696,392.29233,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",11.1,TRUE,TRUE,"Fished","Special Purpose Zone (Mining Exclusion)"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26404/?format=feather",115.5914,-33.3766,160.19769,1,"Parequula melbournensis",17.16455,"Geographe Bay",6.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26404/?format=feather",115.5914,-33.3766,66.85167,1,"Parequula melbournensis",17.16455,"Geographe Bay",6.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26404/?format=feather",115.5914,-33.3766,33.94035,1,"Parequula melbournensis",17.16455,"Geographe Bay",6.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26404/?format=feather",115.5914,-33.3766,34.95495,1,"Parequula melbournensis",17.16455,"Geographe Bay",6.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26404/?format=feather",115.5914,-33.3766,38.89994,1,"Parequula melbournensis",17.16455,"Geographe Bay",6.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26404/?format=feather",115.5914,-33.3766,55.6838,1,"Parequula melbournensis",17.16455,"Geographe Bay",6.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26404/?format=feather",115.5914,-33.3766,40.62578,1,"Parequula melbournensis",17.16455,"Geographe Bay",6.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26404/?format=feather",115.5914,-33.3766,37.23426,1,"Parequula melbournensis",17.16455,"Geographe Bay",6.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26404/?format=feather",115.5914,-33.3766,44.97332,1,"Parequula melbournensis",17.16455,"Geographe Bay",6.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26404/?format=feather",115.5914,-33.3766,39.3567,1,"Parequula melbournensis",17.16455,"Geographe Bay",6.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26404/?format=feather",115.5914,-33.3766,40.88306,1,"Parequula melbournensis",17.16455,"Geographe Bay",6.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26404/?format=feather",115.5914,-33.3766,317.22835,1,"Coris auricularis",20.79165,"Geographe Bay",6.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26404/?format=feather",115.5914,-33.3766,176.49428,1,"Notolabrus parilus",20.24906,"Geographe Bay",6.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26251/?format=feather",115.1029,-33.4558,256.34161,1,"Glaucosoma hebraicum",20.95656,"Geographe Bay",40.8,TRUE,TRUE,"Fished","Special Purpose Zone (Mining Exclusion)"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26251/?format=feather",115.1029,-33.4558,257.28721,1,"Epinephelides armatus",20.76187,"Geographe Bay",40.8,TRUE,TRUE,"Fished","Special Purpose Zone (Mining Exclusion)"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26252/?format=feather",115.4438,-33.5076,320.9046,1,"Chrysophrys auratus",19.75909,"Geographe Bay",13.4,TRUE,TRUE,"Fished","Multiple Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26407/?format=feather",115.4368,-33.5142,469.7605,1,"Seriola hippos",20.70145,"Geographe Bay",13.7,TRUE,TRUE,"Fished","Multiple Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26407/?format=feather",115.4368,-33.5142,369.66022,1,"Choerodon rubescens",21.16713,"Geographe Bay",13.7,TRUE,TRUE,"Fished","Multiple Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26407/?format=feather",115.4368,-33.5142,323.13396,1,"Chrysophrys auratus",19.75909,"Geographe Bay",13.7,TRUE,TRUE,"Fished","Multiple Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",115.1774,-33.6014,546.86591,1,"Latropiscis purpurissatus",19.40772,"Geographe Bay",13.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",115.1774,-33.6014,784.6148,1,"Seriola hippos",20.70145,"Geographe Bay",13.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",115.1774,-33.6014,603.4243,1,"Dactylophora nigricans",17.42956,"Geographe Bay",13.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",115.1774,-33.6014,92.09642,1,"Austrolabrus maculatus",19.77586,"Geographe Bay",13.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",115.1774,-33.6014,109.94238,1,"Austrolabrus maculatus",19.77586,"Geographe Bay",13.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",115.1774,-33.6014,76.67592,1,"Austrolabrus maculatus",19.77586,"Geographe Bay",13.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",115.1774,-33.6014,354.03028,1,"Coris auricularis",20.79165,"Geographe Bay",13.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",115.1774,-33.6014,194.10527,1,"Coris auricularis",20.79165,"Geographe Bay",13.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",115.1774,-33.6014,165.8526,1,"Coris auricularis",20.79165,"Geographe Bay",13.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",115.1774,-33.6014,243.28955,1,"Coris auricularis",20.79165,"Geographe Bay",13.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",115.1774,-33.6014,245.77008,1,"Coris auricularis",20.79165,"Geographe Bay",13.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",115.1774,-33.6014,288.13725,1,"Coris auricularis",20.79165,"Geographe Bay",13.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",115.1774,-33.6014,118.35293,1,"Coris auricularis",20.79165,"Geographe Bay",13.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",115.1774,-33.6014,244.61171,1,"Coris auricularis",20.79165,"Geographe Bay",13.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",115.1774,-33.6014,287.94267,1,"Coris auricularis",20.79165,"Geographe Bay",13.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",115.1774,-33.6014,179.08697,1,"Coris auricularis",20.79165,"Geographe Bay",13.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",115.1774,-33.6014,135.8586,1,"Coris auricularis",20.79165,"Geographe Bay",13.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",115.1774,-33.6014,319.60135,1,"Coris auricularis",20.79165,"Geographe Bay",13.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",115.1774,-33.6014,179.26865,1,"Coris auricularis",20.79165,"Geographe Bay",13.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",115.1774,-33.6014,109.83334,1,"Halichoeres brownfieldi",20.85159,"Geographe Bay",13.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",115.1774,-33.6014,231.99059,1,"Notolabrus parilus",20.24906,"Geographe Bay",13.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",115.1774,-33.6014,175.2524,1,"Ophthalmolepis lineolatus",19.33951,"Geographe Bay",13.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",115.1774,-33.6014,138.51316,1,"Ophthalmolepis lineolatus",19.33951,"Geographe Bay",13.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",115.1774,-33.6014,145.56315,1,"Ophthalmolepis lineolatus",19.33951,"Geographe Bay",13.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",115.1774,-33.6014,165.44541,1,"Ophthalmolepis lineolatus",19.33951,"Geographe Bay",13.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",115.1774,-33.6014,156.58843,1,"Ophthalmolepis lineolatus",19.33951,"Geographe Bay",13.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",115.1774,-33.6014,183.48635,1,"Ophthalmolepis lineolatus",19.33951,"Geographe Bay",13.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",115.1774,-33.6014,117.63365,1,"Pseudolabrus biserialis",20.5879,"Geographe Bay",13.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",115.1774,-33.6014,115.56377,1,"Pseudolabrus biserialis",20.5879,"Geographe Bay",13.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",115.1774,-33.6014,268.7882,1,"Meuschenia galii",19.02068,"Geographe Bay",13.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",115.1774,-33.6014,139.22601,1,"Upeneichthys vlamingii",16.65296,"Geographe Bay",13.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",115.1774,-33.6014,336.13957,1,"Chrysophrys auratus",19.75909,"Geographe Bay",13.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",115.1774,-33.6014,360.4537,1,"Chrysophrys auratus",19.75909,"Geographe Bay",13.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",115.1774,-33.6014,330.86026,1,"Sphyraena obtusata",22.8712,"Geographe Bay",13.4,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26253/?format=feather",115.2309,-33.5874,251.30099,1,"Chrysophrys auratus",19.75909,"Geographe Bay",18.5,TRUE,TRUE,"Fished","Habitat Protection Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26412/?format=feather",115.2039,-33.6248,105.7553,1,"Parequula melbournensis",17.16455,"Geographe Bay",7.4,TRUE,TRUE,"No-take","Sanctuary Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26412/?format=feather",115.2039,-33.6248,84.07008,1,"Parequula melbournensis",17.16455,"Geographe Bay",7.4,TRUE,TRUE,"No-take","Sanctuary Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26412/?format=feather",115.2039,-33.6248,859.44811,1,"Heterodontus portusjacksoni",18.60664,"Geographe Bay",7.4,TRUE,TRUE,"No-take","Sanctuary Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26414/?format=feather",115.4907,-33.494,82.88278,1,"Parequula melbournensis",17.16455,"Geographe Bay",14,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26414/?format=feather",115.4907,-33.494,653.19961,1,"Glaucosoma hebraicum",20.95656,"Geographe Bay",14,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26414/?format=feather",115.4907,-33.494,120.66166,1,"Austrolabrus maculatus",19.77586,"Geographe Bay",14,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26414/?format=feather",115.4907,-33.494,117.077,1,"Austrolabrus maculatus",19.77586,"Geographe Bay",14,TRUE,TRUE,"Fished",NA
