"campaignid","sample","family","genus","species","code","count"
"2019-08_Ningaloo_stereo-BRUVs","5.07","Nemipteridae","Nemipterus","spp",NA,1
"2019-08_Ningaloo_stereo-BRUVs","5.07","Sparidae","Argyrops","spinifer","37353006",2
"2019-08_Ningaloo_stereo-BRUVs","5.07","Synodontidae","Saurida","undosquamis","37118001",2
"2019-08_Ningaloo_stereo-BRUVs","5.07","Tetraodontidae","Lagocephalus","sceleratus","37467007",4
"2019-08_Ningaloo_stereo-BRUVs","5.08","Balistidae","Abalistes","filamentosus","37465089",1
"2019-08_Ningaloo_stereo-BRUVs","5.08","Carangidae","Carangoides","gymnostethus","37337022",3
"2019-08_Ningaloo_stereo-BRUVs","5.08","Carangidae","Decapterus","spp",NA,47
"2019-08_Ningaloo_stereo-BRUVs","5.08","Lethrinidae","Gymnocranius","grandoculis","37351005",1
"2019-08_Ningaloo_stereo-BRUVs","5.08","Lutjanidae","Pristipomoides","filamentosus","37346032",1
"2019-08_Ningaloo_stereo-BRUVs","5.08","Nemipteridae","Nemipterus","spp",NA,2
"2019-08_Ningaloo_stereo-BRUVs","5.08","Sparidae","Argyrops","spinifer","37353006",2
"2019-08_Ningaloo_stereo-BRUVs","5.08","Synodontidae","Saurida","undosquamis","37118001",1
"2019-08_Ningaloo_stereo-BRUVs","5.08","Tetraodontidae","Lagocephalus","sceleratus","37467007",5
"2019-08_Ningaloo_stereo-BRUVs","5.11","Balistidae","Abalistes","filamentosus","37465089",1
"2019-08_Ningaloo_stereo-BRUVs","5.11","Balistidae","Abalistes","stellatus","37465011",1
"2019-08_Ningaloo_stereo-BRUVs","5.11","Carangidae","Carangoides","chrysophrys","37337011",1
"2019-08_Ningaloo_stereo-BRUVs","5.11","Carangidae","Carangoides","gymnostethus","37337022",2
"2019-08_Ningaloo_stereo-BRUVs","5.11","Carangidae","Decapterus","spp",NA,43
"2019-08_Ningaloo_stereo-BRUVs","5.11","Sparidae","Argyrops","spinifer","37353006",1
"2019-08_Ningaloo_stereo-BRUVs","5.11","Synodontidae","Saurida","undosquamis","37118001",1
"2019-08_Ningaloo_stereo-BRUVs","5.11","Tetraodontidae","Lagocephalus","sceleratus","37467007",2
"2019-08_Ningaloo_stereo-BRUVs","5.13","Balistidae","Abalistes","filamentosus","37465089",3
"2019-08_Ningaloo_stereo-BRUVs","5.13","Balistidae","Abalistes","stellatus","37465011",1
"2019-08_Ningaloo_stereo-BRUVs","5.13","Balistidae","Sufflamen","fraenatum","37465014",1
"2019-08_Ningaloo_stereo-BRUVs","5.13","Carangidae","Carangoides","gymnostethus","37337022",2
"2019-08_Ningaloo_stereo-BRUVs","5.13","Carangidae","Decapterus","spp",NA,16
"2019-08_Ningaloo_stereo-BRUVs","5.13","Chaetodontidae","Coradion","chrysozonus","37365004",1
"2019-08_Ningaloo_stereo-BRUVs","5.13","Haemulidae","Diagramma","pictum labiosum","37350003",1
"2019-08_Ningaloo_stereo-BRUVs","5.13","Lethrinidae","Gymnocranius","griseus","37351003",1
"2019-08_Ningaloo_stereo-BRUVs","5.13","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1
"2019-08_Ningaloo_stereo-BRUVs","5.13","Lutjanidae","Lutjanus","sebae","37346004",2
"2019-08_Ningaloo_stereo-BRUVs","5.13","Nemipteridae","Nemipterus","spp",NA,2
"2019-08_Ningaloo_stereo-BRUVs","5.13","Pomacanthidae","Chaetodontoplus","personifer","37365008",1
"2019-08_Ningaloo_stereo-BRUVs","5.13","Pteroidae","Pterois","volitans","37287040",1
"2019-08_Ningaloo_stereo-BRUVs","5.13","Serranidae","Epinephelus","areolatus","37311009",1
"2019-08_Ningaloo_stereo-BRUVs","5.13","Sparidae","Argyrops","spinifer","37353006",2
"2019-08_Ningaloo_stereo-BRUVs","5.13","Sphyrnidae","Sphyrna","mokarran","37019002",1
"2019-08_Ningaloo_stereo-BRUVs","5.13","Synodontidae","Saurida","undosquamis","37118001",2
"2019-08_Ningaloo_stereo-BRUVs","6.01","Balistidae","Abalistes","filamentosus","37465089",1
"2019-08_Ningaloo_stereo-BRUVs","6.01","Balistidae","Abalistes","stellatus","37465011",1
"2019-08_Ningaloo_stereo-BRUVs","6.01","Balistidae","Sufflamen","fraenatum","37465014",1
"2019-08_Ningaloo_stereo-BRUVs","6.01","Cirrhitidae","Cyprinocirrhites","polyactis","37374006",1
"2019-08_Ningaloo_stereo-BRUVs","6.01","Labridae","Bodianus","solatus","37384201",2
"2019-08_Ningaloo_stereo-BRUVs","6.01","Lethrinidae","Gymnocranius","euanus","37351022",1
"2019-08_Ningaloo_stereo-BRUVs","6.01","Lethrinidae","Gymnocranius","grandoculis","37351005",3
"2019-08_Ningaloo_stereo-BRUVs","6.01","Lethrinidae","Gymnocranius","griseus","37351003",1
"2019-08_Ningaloo_stereo-BRUVs","6.01","Lethrinidae","Lethrinus","miniatus","37351009",2
"2019-08_Ningaloo_stereo-BRUVs","6.01","Lethrinidae","Lethrinus","rubrioperculatus","37351012",2
"2019-08_Ningaloo_stereo-BRUVs","6.01","Lutjanidae","Pristipomoides","filamentosus","37346032",1
"2019-08_Ningaloo_stereo-BRUVs","6.01","Lutjanidae","Pristipomoides","multidens","37346002",10
"2019-08_Ningaloo_stereo-BRUVs","6.01","Microdesmidae","Ptereleotris","sp2",NA,1
"2019-08_Ningaloo_stereo-BRUVs","6.01","Nemipteridae","Pentapodus","nagasakiensis","37347012",2
"2019-08_Ningaloo_stereo-BRUVs","6.01","Pomacanthidae","Chaetodontoplus","personifer","37365008",1
"2019-08_Ningaloo_stereo-BRUVs","6.01","Sparidae","Argyrops","spinifer","37353006",2
"2019-08_Ningaloo_stereo-BRUVs","6.02","Balistidae","Abalistes","filamentosus","37465089",1
"2019-08_Ningaloo_stereo-BRUVs","6.02","Carangidae","Carangoides","chrysophrys","37337011",5
"2019-08_Ningaloo_stereo-BRUVs","6.02","Carangidae","Carangoides","fulvoguttatus","37337037",1
"2019-08_Ningaloo_stereo-BRUVs","6.02","Carangidae","Carangoides","gymnostethus","37337022",2
"2019-08_Ningaloo_stereo-BRUVs","6.02","Carangidae","Decapterus","spp",NA,41
"2019-08_Ningaloo_stereo-BRUVs","6.02","Labridae","Novaculichthys","taeniourus","37384140",1
"2019-08_Ningaloo_stereo-BRUVs","6.02","Lethrinidae","Gymnocranius","grandoculis","37351005",1
"2019-08_Ningaloo_stereo-BRUVs","6.02","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1
"2019-08_Ningaloo_stereo-BRUVs","6.02","Lutjanidae","Pristipomoides","multidens","37346002",1
"2019-08_Ningaloo_stereo-BRUVs","6.02","Sparidae","Argyrops","spinifer","37353006",1
"2019-08_Ningaloo_stereo-BRUVs","6.02","Synodontidae","Saurida","undosquamis","37118001",1
"2019-08_Ningaloo_stereo-BRUVs","6.02","Tetraodontidae","Lagocephalus","sceleratus","37467007",3
"2019-08_Ningaloo_stereo-BRUVs","6.03","Balistidae","Sufflamen","fraenatum","37465014",1
"2019-08_Ningaloo_stereo-BRUVs","6.03","Balistidae","Xanthichthys","lineopunctatus","37465016",1
"2019-08_Ningaloo_stereo-BRUVs","6.03","Caesionidae","Pterocaesio","digramma","37346050",39
"2019-08_Ningaloo_stereo-BRUVs","6.03","Carangidae","Carangoides","fulvoguttatus","37337037",4
"2019-08_Ningaloo_stereo-BRUVs","6.03","Chaetodontidae","Chaetodon","assarius","37365012",2
"2019-08_Ningaloo_stereo-BRUVs","6.03","Labridae","Bodianus","solatus","37384201",3
"2019-08_Ningaloo_stereo-BRUVs","6.03","Lethrinidae","Gymnocranius","grandoculis","37351005",1
"2019-08_Ningaloo_stereo-BRUVs","6.03","Lethrinidae","Lethrinus","miniatus","37351009",1
"2019-08_Ningaloo_stereo-BRUVs","6.03","Lethrinidae","Lethrinus","nebulosus","37351008",1
"2019-08_Ningaloo_stereo-BRUVs","6.03","Lethrinidae","Lethrinus","rubrioperculatus","37351012",3
"2019-08_Ningaloo_stereo-BRUVs","6.03","Lutjanidae","Lutjanus","gibbus","37346028",5
"2019-08_Ningaloo_stereo-BRUVs","6.03","Lutjanidae","Lutjanus","vitta","37346003",4
"2019-08_Ningaloo_stereo-BRUVs","6.03","Mullidae","Parupeneus","chrysopleuron","37355016",4
"2019-08_Ningaloo_stereo-BRUVs","6.03","Mullidae","Parupeneus","spilurus","37355015",7
"2019-08_Ningaloo_stereo-BRUVs","6.03","Nemipteridae","Nemipterus","spp",NA,1
"2019-08_Ningaloo_stereo-BRUVs","6.03","Pomacanthidae","Chaetodontoplus","personifer","37365008",1
"2019-08_Ningaloo_stereo-BRUVs","6.03","Scaridae","Scarus","ghobban","37386001",1
"2019-08_Ningaloo_stereo-BRUVs","6.04","Balistidae","Abalistes","filamentosus","37465089",1
"2019-08_Ningaloo_stereo-BRUVs","6.04","Carangidae","Carangoides","chrysophrys","37337011",1
"2019-08_Ningaloo_stereo-BRUVs","6.04","Carangidae","Decapterus","spp",NA,1
"2019-08_Ningaloo_stereo-BRUVs","6.04","Lethrinidae","Gymnocranius","grandoculis","37351005",1
"2019-08_Ningaloo_stereo-BRUVs","6.04","Lethrinidae","Gymnocranius","griseus","37351003",1
"2019-08_Ningaloo_stereo-BRUVs","6.04","Lethrinidae","Lethrinus","miniatus","37351009",1
"2019-08_Ningaloo_stereo-BRUVs","6.04","Lethrinidae","Lethrinus","rubrioperculatus","37351012",2
"2019-08_Ningaloo_stereo-BRUVs","6.04","Lutjanidae","Pristipomoides","multidens","37346002",3
"2019-08_Ningaloo_stereo-BRUVs","6.04","Sparidae","Argyrops","spinifer","37353006",4
"2019-08_Ningaloo_stereo-BRUVs","6.05","Carangidae","Carangoides","caeruleopinnatus","37337021",1
"2019-08_Ningaloo_stereo-BRUVs","6.05","Carangidae","Carangoides","gymnostethus","37337022",3
"2019-08_Ningaloo_stereo-BRUVs","6.05","Carcharhinidae","Carcharhinus","plumbeus","37018007",1
"2019-08_Ningaloo_stereo-BRUVs","6.05","Lethrinidae","Gymnocranius","euanus","37351022",1
"2019-08_Ningaloo_stereo-BRUVs","6.05","Lethrinidae","Gymnocranius","griseus","37351003",1
"2019-08_Ningaloo_stereo-BRUVs","6.05","Lethrinidae","Lethrinus","miniatus","37351009",2
"2019-08_Ningaloo_stereo-BRUVs","6.05","Lethrinidae","Lethrinus","rubrioperculatus","37351012",3
"2019-08_Ningaloo_stereo-BRUVs","6.05","Lutjanidae","Pristipomoides","multidens","37346002",3
"2019-08_Ningaloo_stereo-BRUVs","6.05","Pinguipedidae","Parapercis","nebulosa","37390005",1
"2019-08_Ningaloo_stereo-BRUVs","6.12","Carangidae","Carangoides","chrysophrys","37337011",1
"2019-08_Ningaloo_stereo-BRUVs","6.12","Carangidae","Carangoides","gymnostethus","37337022",3
"2019-08_Ningaloo_stereo-BRUVs","6.12","Carcharhinidae","Carcharhinus","plumbeus","37018007",1
"2019-08_Ningaloo_stereo-BRUVs","6.12","Lethrinidae","Gymnocranius","grandoculis","37351005",3
"2019-08_Ningaloo_stereo-BRUVs","6.12","Lethrinidae","Gymnocranius","griseus","37351003",1
"2019-08_Ningaloo_stereo-BRUVs","6.12","Lethrinidae","Lethrinus","rubrioperculatus","37351012",3
"2019-08_Ningaloo_stereo-BRUVs","6.12","Lutjanidae","Lutjanus","sebae","37346004",2
"2019-08_Ningaloo_stereo-BRUVs","6.12","Lutjanidae","Pristipomoides","multidens","37346002",2
"2019-08_Ningaloo_stereo-BRUVs","6.12","Mullidae","Parupeneus","chrysopleuron","37355016",3
"2019-08_Ningaloo_stereo-BRUVs","7.01","Carangidae","Carangoides","chrysophrys","37337011",2
"2019-08_Ningaloo_stereo-BRUVs","7.01","Carangidae","Carangoides","gymnostethus","37337022",3
"2019-08_Ningaloo_stereo-BRUVs","7.01","Carangidae","Decapterus","spp",NA,2
"2019-08_Ningaloo_stereo-BRUVs","7.01","Lethrinidae","Gymnocranius","euanus","37351022",1
"2019-08_Ningaloo_stereo-BRUVs","7.01","Lethrinidae","Gymnocranius","grandoculis","37351005",1
"2019-08_Ningaloo_stereo-BRUVs","7.01","Lethrinidae","Lethrinus","miniatus","37351009",4
"2019-08_Ningaloo_stereo-BRUVs","7.01","Lethrinidae","Lethrinus","rubrioperculatus","37351012",2
"2019-08_Ningaloo_stereo-BRUVs","7.01","Lutjanidae","Pristipomoides","multidens","37346002",3
"2019-08_Ningaloo_stereo-BRUVs","7.01","Monacanthidae","Paramonacanthus","choirocephalus","37465064",1
"2019-08_Ningaloo_stereo-BRUVs","7.01","Muraenidae","Gymnothorax","undulatus","37060053",1
"2019-08_Ningaloo_stereo-BRUVs","7.02","Balistidae","Abalistes","filamentosus","37465089",1
"2019-08_Ningaloo_stereo-BRUVs","7.02","Carangidae","Carangoides","caeruleopinnatus","37337021",2
"2019-08_Ningaloo_stereo-BRUVs","7.02","Carangidae","Carangoides","chrysophrys","37337011",3
"2019-08_Ningaloo_stereo-BRUVs","7.02","Carangidae","Carangoides","gymnostethus","37337022",2
"2019-08_Ningaloo_stereo-BRUVs","7.02","Carangidae","Decapterus","spp",NA,1
"2019-08_Ningaloo_stereo-BRUVs","7.02","Carangidae","Gnathanodon","speciosus","37337012",4
"2019-08_Ningaloo_stereo-BRUVs","7.02","Gobiidae","Amblyeleotris","sp10",NA,3
"2019-08_Ningaloo_stereo-BRUVs","7.02","Lethrinidae","Gymnocranius","grandoculis","37351005",1
"2019-08_Ningaloo_stereo-BRUVs","7.02","Lethrinidae","Gymnocranius","griseus","37351003",1
"2019-08_Ningaloo_stereo-BRUVs","7.02","Lethrinidae","Lethrinus","rubrioperculatus","37351012",2
"2019-08_Ningaloo_stereo-BRUVs","7.02","Lutjanidae","Pristipomoides","multidens","37346002",1
"2019-08_Ningaloo_stereo-BRUVs","7.02","Pinguipedidae","Parapercis","sp10",NA,1
"2019-08_Ningaloo_stereo-BRUVs","7.02","Sparidae","Argyrops","spinifer","37353006",2
"2019-08_Ningaloo_stereo-BRUVs","7.02","Tetraodontidae","Lagocephalus","sceleratus","37467007",1
"2019-08_Ningaloo_stereo-BRUVs","7.02","Veliferidae","Velifer","hypselopterus","37269002",1
"2019-08_Ningaloo_stereo-BRUVs","7.03","Balistidae","Abalistes","filamentosus","37465089",1
"2019-08_Ningaloo_stereo-BRUVs","7.03","Balistidae","Sufflamen","fraenatum","37465014",1
"2019-08_Ningaloo_stereo-BRUVs","7.03","Carangidae","Carangoides","chrysophrys","37337011",1
"2019-08_Ningaloo_stereo-BRUVs","7.03","Carangidae","Carangoides","fulvoguttatus","37337037",1
"2019-08_Ningaloo_stereo-BRUVs","7.03","Carangidae","Carangoides","gymnostethus","37337022",5
"2019-08_Ningaloo_stereo-BRUVs","7.03","Carangidae","Decapterus","spp",NA,28
"2019-08_Ningaloo_stereo-BRUVs","7.03","Carcharhinidae","Carcharhinus","albimarginatus","37018027",1
"2019-08_Ningaloo_stereo-BRUVs","7.03","Lethrinidae","Gymnocranius","euanus","37351022",1
"2019-08_Ningaloo_stereo-BRUVs","7.03","Lethrinidae","Gymnocranius","grandoculis","37351005",2
"2019-08_Ningaloo_stereo-BRUVs","7.03","Lethrinidae","Gymnocranius","griseus","37351003",1
"2019-08_Ningaloo_stereo-BRUVs","7.03","Lethrinidae","Lethrinus","nebulosus","37351008",3
"2019-08_Ningaloo_stereo-BRUVs","7.03","Lethrinidae","Lethrinus","rubrioperculatus","37351012",3
"2019-08_Ningaloo_stereo-BRUVs","7.03","Lutjanidae","Lutjanus","sebae","37346004",2
"2019-08_Ningaloo_stereo-BRUVs","7.03","Lutjanidae","Pristipomoides","typus","37346019",1
"2019-08_Ningaloo_stereo-BRUVs","7.03","Pinguipedidae","Parapercis","nebulosa","37390005",1
"2019-08_Ningaloo_stereo-BRUVs","7.03","Serranidae","Epinephelus","multinotatus","37311010",1
"2019-08_Ningaloo_stereo-BRUVs","7.04","Carangidae","Carangoides","chrysophrys","37337011",4
"2019-08_Ningaloo_stereo-BRUVs","7.04","Carangidae","Carangoides","gymnostethus","37337022",2
"2019-08_Ningaloo_stereo-BRUVs","7.04","Carangidae","Decapterus","spp",NA,2
"2019-08_Ningaloo_stereo-BRUVs","7.04","Carcharhinidae","Carcharhinus","plumbeus","37018007",1
"2019-08_Ningaloo_stereo-BRUVs","7.04","Lethrinidae","Gymnocranius","euanus","37351022",1
"2019-08_Ningaloo_stereo-BRUVs","7.04","Lethrinidae","Gymnocranius","grandoculis","37351005",4
"2019-08_Ningaloo_stereo-BRUVs","7.04","Lethrinidae","Lethrinus","rubrioperculatus","37351012",2
"2019-08_Ningaloo_stereo-BRUVs","7.04","Lutjanidae","Lutjanus","sebae","37346004",1
"2019-08_Ningaloo_stereo-BRUVs","7.05","Balistidae","Abalistes","filamentosus","37465089",1
"2019-08_Ningaloo_stereo-BRUVs","7.05","Balistidae","Abalistes","stellatus","37465011",1
"2019-08_Ningaloo_stereo-BRUVs","7.05","Carangidae","Carangoides","chrysophrys","37337011",6
"2019-08_Ningaloo_stereo-BRUVs","7.05","Carangidae","Carangoides","fulvoguttatus","37337037",1
"2019-08_Ningaloo_stereo-BRUVs","7.05","Carangidae","Carangoides","gymnostethus","37337022",4
"2019-08_Ningaloo_stereo-BRUVs","7.05","Carangidae","Decapterus","spp",NA,25
"2019-08_Ningaloo_stereo-BRUVs","7.05","Carangidae","Gnathanodon","speciosus","37337012",1
"2019-08_Ningaloo_stereo-BRUVs","7.05","Lethrinidae","Gymnocranius","griseus","37351003",1
"2019-08_Ningaloo_stereo-BRUVs","7.05","Nemipteridae","Nemipterus","spp",NA,3
"2019-08_Ningaloo_stereo-BRUVs","7.05","Synodontidae","Saurida","undosquamis","37118001",1
"2019-08_Ningaloo_stereo-BRUVs","7.05","Tetraodontidae","Canthigaster","rivulata","37467018",1
"2019-08_Ningaloo_stereo-BRUVs","7.05","Tetraodontidae","Lagocephalus","sceleratus","37467007",7
"2019-08_Ningaloo_stereo-BRUVs","7.08","Balistidae","Abalistes","filamentosus","37465089",2
"2019-08_Ningaloo_stereo-BRUVs","7.08","Carangidae","Carangoides","chrysophrys","37337011",1
"2019-08_Ningaloo_stereo-BRUVs","7.08","Carangidae","Carangoides","fulvoguttatus","37337037",2
"2019-08_Ningaloo_stereo-BRUVs","7.08","Carangidae","Carangoides","gymnostethus","37337022",3
"2019-08_Ningaloo_stereo-BRUVs","7.08","Carangidae","Decapterus","spp",NA,40
"2019-08_Ningaloo_stereo-BRUVs","7.08","Carangidae","Gnathanodon","speciosus","37337012",1
"2019-08_Ningaloo_stereo-BRUVs","7.08","Nemipteridae","Nemipterus","spp",NA,2
"2019-08_Ningaloo_stereo-BRUVs","7.08","Synodontidae","Saurida","undosquamis","37118001",1
"2019-08_Ningaloo_stereo-BRUVs","7.08","Tetraodontidae","Lagocephalus","sceleratus","37467007",7
"2019-08_Ningaloo_stereo-BRUVs","8.01","Carangidae","Carangoides","chrysophrys","37337011",1
"2019-08_Ningaloo_stereo-BRUVs","8.01","Labridae","Bodianus","solatus","37384201",1
"2019-08_Ningaloo_stereo-BRUVs","8.01","Lethrinidae","Gymnocranius","euanus","37351022",3
"2019-08_Ningaloo_stereo-BRUVs","8.01","Lethrinidae","Gymnocranius","grandoculis","37351005",7
"2019-08_Ningaloo_stereo-BRUVs","8.01","Lethrinidae","Gymnocranius","griseus","37351003",1
"2019-08_Ningaloo_stereo-BRUVs","8.01","Lethrinidae","Lethrinus","miniatus","37351009",3
"2019-08_Ningaloo_stereo-BRUVs","8.01","Lethrinidae","Lethrinus","rubrioperculatus","37351012",3
"2019-08_Ningaloo_stereo-BRUVs","8.01","Lutjanidae","Pristipomoides","multidens","37346002",1
"2019-08_Ningaloo_stereo-BRUVs","8.01","Mullidae","Parupeneus","heptacanthus","37355004",4
"2019-08_Ningaloo_stereo-BRUVs","8.01","Serranidae","Epinephelus","areolatus","37311009",3
"2019-08_Ningaloo_stereo-BRUVs","8.02","Balistidae","Pseudobalistes","flavimarginatus","37465071",1
"2019-08_Ningaloo_stereo-BRUVs","8.02","Balistidae","Sufflamen","fraenatum","37465014",1
"2019-08_Ningaloo_stereo-BRUVs","8.02","Caesionidae","Caesio","teres","37346037",22
"2019-08_Ningaloo_stereo-BRUVs","8.02","Caesionidae","Pterocaesio","digramma","37346050",33
"2019-08_Ningaloo_stereo-BRUVs","8.02","Carangidae","Carangoides","fulvoguttatus","37337037",1
"2019-08_Ningaloo_stereo-BRUVs","8.02","Carangidae","Seriola","dumerili","37337025",1
"2019-08_Ningaloo_stereo-BRUVs","8.02","Carcharhinidae","Galeocerdo","cuvier","37018022",1
"2019-08_Ningaloo_stereo-BRUVs","8.02","Chaetodontidae","Chaetodon","assarius","37365012",2
"2019-08_Ningaloo_stereo-BRUVs","8.02","Echeneidae","Echeneis","naucrates","37336001",1
"2019-08_Ningaloo_stereo-BRUVs","8.02","Labridae","Bodianus","bilunulatus","37384054",3
"2019-08_Ningaloo_stereo-BRUVs","8.02","Labridae","Bodianus","solatus","37384201",5
"2019-08_Ningaloo_stereo-BRUVs","8.02","Labridae","Coris","caudimacula","37384092",1
"2019-08_Ningaloo_stereo-BRUVs","8.02","Labridae","Labroides","dimidiatus","37384028",2
"2019-08_Ningaloo_stereo-BRUVs","8.02","Labridae","Pseudojuloides","sp1",NA,2
"2019-08_Ningaloo_stereo-BRUVs","8.02","Labridae","Suezichthys","cyanolaemus","37384161",1
"2019-08_Ningaloo_stereo-BRUVs","8.02","Lethrinidae","Gymnocranius","euanus","37351022",1
"2019-08_Ningaloo_stereo-BRUVs","8.02","Lethrinidae","Gymnocranius","grandoculis","37351005",1
"2019-08_Ningaloo_stereo-BRUVs","8.02","Lethrinidae","Lethrinus","miniatus","37351009",3
"2019-08_Ningaloo_stereo-BRUVs","8.02","Lethrinidae","Lethrinus","ravus","37351031",10
"2019-08_Ningaloo_stereo-BRUVs","8.02","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1
"2019-08_Ningaloo_stereo-BRUVs","8.02","Mullidae","Parupeneus","chrysopleuron","37355016",5
"2019-08_Ningaloo_stereo-BRUVs","8.02","Mullidae","Parupeneus","cyclostomus","37355025",2
"2019-08_Ningaloo_stereo-BRUVs","8.02","Mullidae","Parupeneus","indicus","37355005",1
"2019-08_Ningaloo_stereo-BRUVs","8.02","Mullidae","Parupeneus","spilurus","37355015",3
"2019-08_Ningaloo_stereo-BRUVs","8.02","Pinguipedidae","Parapercis","nebulosa","37390005",1
"2019-08_Ningaloo_stereo-BRUVs","8.02","Pomacanthidae","Chaetodontoplus","personifer","37365008",1
"2019-08_Ningaloo_stereo-BRUVs","8.02","Pomacanthidae","Genicanthus","lamarck","37365070",2
"2019-08_Ningaloo_stereo-BRUVs","8.02","Pomacanthidae","Pomacanthus","semicirculatus","37365080",1
"2019-08_Ningaloo_stereo-BRUVs","8.02","Pomacentridae","Pristotis","obtusirostris","37372001",1
"2019-08_Ningaloo_stereo-BRUVs","8.02","Scaridae","Scarus","ghobban","37386001",1
"2019-08_Ningaloo_stereo-BRUVs","8.02","Scaridae","Scarus","sp3",NA,2
"2019-08_Ningaloo_stereo-BRUVs","8.02","Serranidae","Epinephelus","tukula","37311068",1
"2019-08_Ningaloo_stereo-BRUVs","8.02","Serranidae","Variola","louti","37311166",1
"2019-08_Ningaloo_stereo-BRUVs","8.05","Balistidae","Abalistes","filamentosus","37465089",1
"2019-08_Ningaloo_stereo-BRUVs","8.05","Balistidae","Pseudobalistes","flavimarginatus","37465071",1
"2019-08_Ningaloo_stereo-BRUVs","8.05","Blenniidae","Unknown","sp1",NA,1
"2019-08_Ningaloo_stereo-BRUVs","8.05","Carangidae","Carangoides","fulvoguttatus","37337037",1
"2019-08_Ningaloo_stereo-BRUVs","8.05","Carangidae","Carangoides","gymnostethus","37337022",2
"2019-08_Ningaloo_stereo-BRUVs","8.05","Carangidae","Gnathanodon","speciosus","37337012",11
"2019-08_Ningaloo_stereo-BRUVs","8.05","Carcharhinidae","Carcharhinus","albimarginatus","37018027",1
"2019-08_Ningaloo_stereo-BRUVs","8.05","Carcharhinidae","Carcharhinus","plumbeus","37018007",1
"2019-08_Ningaloo_stereo-BRUVs","8.05","Lethrinidae","Gymnocranius","grandoculis","37351005",4
"2019-08_Ningaloo_stereo-BRUVs","8.05","Lethrinidae","Lethrinus","olivaceus","37351004",1
"2019-08_Ningaloo_stereo-BRUVs","8.05","Lethrinidae","Lethrinus","rubrioperculatus","37351012",2
"2019-08_Ningaloo_stereo-BRUVs","8.05","Lutjanidae","Lutjanus","sebae","37346004",3
"2019-08_Ningaloo_stereo-BRUVs","8.05","Nemipteridae","Pentapodus","nagasakiensis","37347012",1
"2019-08_Ningaloo_stereo-BRUVs","8.05","Pomacanthidae","Chaetodontoplus","personifer","37365008",1
"2019-08_Ningaloo_stereo-BRUVs","8.05","Sphyrnidae","Sphyrna","mokarran","37019002",1
"2019-08_Ningaloo_stereo-BRUVs","8.05","Veliferidae","Velifer","hypselopterus","37269002",4
"2019-08_Ningaloo_stereo-BRUVs","8.06","Balistidae","Abalistes","filamentosus","37465089",1
"2019-08_Ningaloo_stereo-BRUVs","8.06","Carangidae","Carangoides","fulvoguttatus","37337037",1
"2019-08_Ningaloo_stereo-BRUVs","8.06","Carangidae","Carangoides","gymnostethus","37337022",4
"2019-08_Ningaloo_stereo-BRUVs","8.06","Carangidae","Decapterus","spp",NA,2
"2019-08_Ningaloo_stereo-BRUVs","8.06","Carcharhinidae","Carcharhinus","albimarginatus","37018027",1
"2019-08_Ningaloo_stereo-BRUVs","8.06","Echeneidae","Echeneis","naucrates","37336001",1
"2019-08_Ningaloo_stereo-BRUVs","8.06","Lethrinidae","Gymnocranius","grandoculis","37351005",6
"2019-08_Ningaloo_stereo-BRUVs","8.06","Lutjanidae","Aprion","virescens","37346027",1
"2019-08_Ningaloo_stereo-BRUVs","8.06","Sphyrnidae","Sphyrna","mokarran","37019002",1
"2019-08_Ningaloo_stereo-BRUVs","8.06","Tetraodontidae","Lagocephalus","sceleratus","37467007",3
"2019-08_Ningaloo_stereo-BRUVs","8.07","Balistidae","Abalistes","filamentosus","37465089",1
"2019-08_Ningaloo_stereo-BRUVs","8.07","Balistidae","Pseudobalistes","fuscus","37465027",1
"2019-08_Ningaloo_stereo-BRUVs","8.07","Carangidae","Carangoides","chrysophrys","37337011",1
"2019-08_Ningaloo_stereo-BRUVs","8.07","Carangidae","Carangoides","gymnostethus","37337022",5
"2019-08_Ningaloo_stereo-BRUVs","8.07","Carangidae","Decapterus","spp",NA,4
"2019-08_Ningaloo_stereo-BRUVs","8.07","Carangidae","Gnathanodon","speciosus","37337012",11
"2019-08_Ningaloo_stereo-BRUVs","8.07","Lethrinidae","Gymnocranius","grandoculis","37351005",5
"2019-08_Ningaloo_stereo-BRUVs","8.07","Lethrinidae","Gymnocranius","griseus","37351003",1
"2019-08_Ningaloo_stereo-BRUVs","8.07","Lethrinidae","Lethrinus","nebulosus","37351008",2
"2019-08_Ningaloo_stereo-BRUVs","8.07","Lethrinidae","Lethrinus","punctulatus","37351001",2
"2019-08_Ningaloo_stereo-BRUVs","8.07","Lethrinidae","Lethrinus","rubrioperculatus","37351012",17
"2019-08_Ningaloo_stereo-BRUVs","8.07","Lutjanidae","Lutjanus","sebae","37346004",3
"2019-08_Ningaloo_stereo-BRUVs","8.07","Malacanthidae","Malacanthus","brevirostris","37331009",2
"2019-08_Ningaloo_stereo-BRUVs","8.07","Triakidae","Hemitriakis","falcata","37017009",1
"2019-08_Ningaloo_stereo-BRUVs","8.07","Veliferidae","Velifer","hypselopterus","37269002",1
"2019-08_Ningaloo_stereo-BRUVs","8.12","Balistidae","Pseudobalistes","fuscus","37465027",1
