campaignid,sample,family,genus,species,caab,count
2020-10_south-west_stereo-BRUVs,IO364,Mocanthidae,Nelusetta,ayraud,37465006,5
2020-10_south-west_stereo-BRUVs,IO364,Oplegthidae,Oplegthus,woodwardi,37369002,3
2020-10_south-west_stereo-BRUVs,IO364,Serranidae,Caesioperca,sp1,,1
2020-10_south-west_stereo-BRUVs,IO364,Triakidae,Mustelus,antarcticus,37017001,1
2020-10_south-west_stereo-BRUVs,IO365,Labridae,Suezichthys,bifurcatus,37384160,6
2020-10_south-west_stereo-BRUVs,IO365,Mocanthidae,Eubalichthys,mosaicus,37465003,1
2020-10_south-west_stereo-BRUVs,IO365,Mocanthidae,Meuschenia,freycineti,37465036,1
2020-10_south-west_stereo-BRUVs,IO365,Mocanthidae,Meuschenia,scaber,37465005,4
2020-10_south-west_stereo-BRUVs,IO365,Mocanthidae,Nelusetta,ayraud,37465006,2
2020-10_south-west_stereo-BRUVs,IO365,Mullidae,Parupeneus,chrysopleuron,37355016,1
2020-10_south-west_stereo-BRUVs,IO365,Muraenidae,Gymnothorax,woodwardi,37060054,1
2020-10_south-west_stereo-BRUVs,IO365,Neosebastidae,Neosebastes,pandus,37287003,1
2020-10_south-west_stereo-BRUVs,IO365,Oplegthidae,Oplegthus,woodwardi,37369002,1
2020-10_south-west_stereo-BRUVs,IO365,Parascylliidae,Parascyllium,variolatum,37013004,1
2020-10_south-west_stereo-BRUVs,IO365,Scorpididae,Tilodon,sexfasciatus,37361003,1
2020-10_south-west_stereo-BRUVs,IO365,Serranidae,Caesioperca,sp1,,74
2020-10_south-west_stereo-BRUVs,IO369,Callanthiidae,Callanthias,australis,37311055,67
2020-10_south-west_stereo-BRUVs,IO369,Carangidae,Pseudocaranx,spp,,8
2020-10_south-west_stereo-BRUVs,IO369,Cheilodactylidae,Nemadactylus,valenciennesi,37377004,1
2020-10_south-west_stereo-BRUVs,IO369,Labridae,Suezichthys,bifurcatus,37384160,4
2020-10_south-west_stereo-BRUVs,IO369,Mocanthidae,Nelusetta,ayraud,37465006,13
2020-10_south-west_stereo-BRUVs,IO369,Mullidae,Parupeneus,chrysopleuron,37355016,1
2020-10_south-west_stereo-BRUVs,IO369,Oplegthidae,Oplegthus,woodwardi,37369002,1
2020-10_south-west_stereo-BRUVs,IO369,Serranidae,Caesioperca,lepidoptera,37311002,5
2020-10_south-west_stereo-BRUVs,IO37,Carangidae,Pseudocaranx,spp,,1
2020-10_south-west_stereo-BRUVs,IO37,Mocanthidae,Nelusetta,ayraud,37465006,8
2020-10_south-west_stereo-BRUVs,IO37,Neosebastidae,Neosebastes,pandus,37287003,1
2020-10_south-west_stereo-BRUVs,IO37,Oplegthidae,Oplegthus,woodwardi,37369002,2
2020-10_south-west_stereo-BRUVs,IO37,Scyliorhinidae,Asymbolus,occiduus,37015026,1
2020-10_south-west_stereo-BRUVs,IO37,Sparidae,Chrysophrys,auratus,37353001,1
2020-10_south-west_stereo-BRUVs,IO37,Squalidae,Squalus,sp1,,1
2020-10_south-west_stereo-BRUVs,IO370,Carangidae,Pseudocaranx,spp,,4
2020-10_south-west_stereo-BRUVs,IO370,Labridae,Suezichthys,bifurcatus,37384160,3
2020-10_south-west_stereo-BRUVs,IO370,Mocanthidae,Nelusetta,ayraud,37465006,9
2020-10_south-west_stereo-BRUVs,IO370,Mocanthidae,Unknown,spp,,1
2020-10_south-west_stereo-BRUVs,IO370,Neosebastidae,Neosebastes,nigropunctatus,37287002,1
2020-10_south-west_stereo-BRUVs,IO370,Oplegthidae,Oplegthus,woodwardi,37369002,1
2020-10_south-west_stereo-BRUVs,IO370,Squalidae,Squalus,sp1,,1
2020-10_south-west_stereo-BRUVs,IO370,Triakidae,Furgaleus,macki,37017003,1
2020-10_south-west_stereo-BRUVs,IO370,Triakidae,Galeorhinus,galeus,37017008,1
2020-10_south-west_stereo-BRUVs,IO372,Gerreidae,Parequula,elongata,37349023,1
2020-10_south-west_stereo-BRUVs,IO372,Labridae,Bodianus,vulpinus,37384001,1
2020-10_south-west_stereo-BRUVs,IO372,Labridae,Suezichthys,bifurcatus,37384160,1
2020-10_south-west_stereo-BRUVs,IO372,Mocanthidae,Meuschenia,scaber,37465005,1
2020-10_south-west_stereo-BRUVs,IO372,Mocanthidae,Nelusetta,ayraud,37465006,5
2020-10_south-west_stereo-BRUVs,IO372,Oplegthidae,Oplegthus,woodwardi,37369002,13
2020-10_south-west_stereo-BRUVs,IO372,Scyliorhinidae,Asymbolus,occiduus,37015026,2
2020-10_south-west_stereo-BRUVs,IO372,Squalidae,Squalus,spp,,1
2020-10_south-west_stereo-BRUVs,IO372,Triakidae,Furgaleus,macki,37017003,1
2020-10_south-west_stereo-BRUVs,IO374,Labridae,Suezichthys,bifurcatus,37384160,4
2020-10_south-west_stereo-BRUVs,IO374,Mocanthidae,Meuschenia,scaber,37465005,2
2020-10_south-west_stereo-BRUVs,IO374,Mocanthidae,Nelusetta,ayraud,37465006,1
2020-10_south-west_stereo-BRUVs,IO374,Oplegthidae,Oplegthus,woodwardi,37369002,5
2020-10_south-west_stereo-BRUVs,IO374,Parascylliidae,Parascyllium,variolatum,37013004,1
2020-10_south-west_stereo-BRUVs,IO374,Serranidae,Caesioperca,sp1,,5
2020-10_south-west_stereo-BRUVs,IO374,Serranidae,Epinephelides,armatus,37311100,1
2020-10_south-west_stereo-BRUVs,IO374,Sparidae,Chrysophrys,auratus,37353001,3
2020-10_south-west_stereo-BRUVs,IO377,Carangidae,Pseudocaranx,spp,,2
2020-10_south-west_stereo-BRUVs,IO377,Mocanthidae,Nelusetta,ayraud,37465006,7
2020-10_south-west_stereo-BRUVs,IO377,Neosebastidae,Neosebastes,nigropunctatus,37287002,1
2020-10_south-west_stereo-BRUVs,IO377,Oplegthidae,Oplegthus,woodwardi,37369002,3
2020-10_south-west_stereo-BRUVs,IO378,Labridae,Suezichthys,bifurcatus,37384160,2
2020-10_south-west_stereo-BRUVs,IO378,Mocanthidae,Nelusetta,ayraud,37465006,6
2020-10_south-west_stereo-BRUVs,IO378,Neosebastidae,Neosebastes,pandus,37287003,2
2020-10_south-west_stereo-BRUVs,IO378,Oplegthidae,Oplegthus,woodwardi,37369002,5
2020-10_south-west_stereo-BRUVs,IO378,Pristiophoridae,Pristiophorus,cirratus,37023002,1
2020-10_south-west_stereo-BRUVs,IO378,Scyliorhinidae,Asymbolus,occiduus,37015026,4
2020-10_south-west_stereo-BRUVs,IO378,Squalidae,Squalus,sp1,,1
2020-10_south-west_stereo-BRUVs,IO378,Triakidae,Furgaleus,macki,37017003,1
2020-10_south-west_stereo-BRUVs,IO378,Triglidae,Pterygotrigla,polyommata,37288006,2
2020-10_south-west_stereo-BRUVs,IO379,Carangidae,Pseudocaranx,spp,,3
2020-10_south-west_stereo-BRUVs,IO379,Mocanthidae,Nelusetta,ayraud,37465006,11
2020-10_south-west_stereo-BRUVs,IO379,Oplegthidae,Oplegthus,woodwardi,37369002,1
2020-10_south-west_stereo-BRUVs,IO4,Labridae,Coris,auricularis,37384088,12
2020-10_south-west_stereo-BRUVs,IO4,Labridae,Suezichthys,bifurcatus,37384160,1
2020-10_south-west_stereo-BRUVs,IO4,Mocanthidae,Nelusetta,ayraud,37465006,1
2020-10_south-west_stereo-BRUVs,IO4,Oplegthidae,Oplegthus,woodwardi,37369002,2
2020-10_south-west_stereo-BRUVs,IO4,Serranidae,Caesioperca,sp1,,1
2020-10_south-west_stereo-BRUVs,IO4,Sparidae,Chrysophrys,auratus,37353001,2
2020-10_south-west_stereo-BRUVs,IO40,Carangidae,Pseudocaranx,spp,,1
2020-10_south-west_stereo-BRUVs,IO40,Carcharhinidae,Carcharhinus,plumbeus,37018007,1
2020-10_south-west_stereo-BRUVs,IO40,Mocanthidae,Nelusetta,ayraud,37465006,13
2020-10_south-west_stereo-BRUVs,IO40,Neosebastidae,Neosebastes,pandus,37287003,1
2020-10_south-west_stereo-BRUVs,IO40,Oplegthidae,Oplegthus,woodwardi,37369002,2
2020-10_south-west_stereo-BRUVs,IO40,Scyliorhinidae,Asymbolus,occiduus,37015026,1
2020-10_south-west_stereo-BRUVs,IO40,Squalidae,Squalus,sp1,,3
2020-10_south-west_stereo-BRUVs,IO40,Triglidae,Chelidonichthys,kumu,37288001,1
2020-10_south-west_stereo-BRUVs,IO46,Carangidae,Carangoides,sp10,,1
2020-10_south-west_stereo-BRUVs,IO46,Mocanthidae,Nelusetta,ayraud,37465006,7
2020-10_south-west_stereo-BRUVs,IO46,Neosebastidae,Neosebastes,nigropunctatus,37287002,6
2020-10_south-west_stereo-BRUVs,IO46,Oplegthidae,Oplegthus,woodwardi,37369002,2
2020-10_south-west_stereo-BRUVs,IO46,Pristiophoridae,Pristiophorus,cirratus,37023002,1
2020-10_south-west_stereo-BRUVs,IO46,Squalidae,Squalus,sp1,,2
2020-10_south-west_stereo-BRUVs,IO47,Mocanthidae,Nelusetta,ayraud,37465006,9
2020-10_south-west_stereo-BRUVs,IO47,Oplegthidae,Oplegthus,woodwardi,37369002,1
2020-10_south-west_stereo-BRUVs,IO47,Squalidae,Squalus,sp1,,1
2020-10_south-west_stereo-BRUVs,IO49,Mocanthidae,Nelusetta,ayraud,37465006,12
2020-10_south-west_stereo-BRUVs,IO49,Oplegthidae,Oplegthus,woodwardi,37369002,2
2020-10_south-west_stereo-BRUVs,IO49,Pinguipedidae,Parapercis,spp,,1
2020-10_south-west_stereo-BRUVs,IO49,Squalidae,Squalus,sp1,,1
2020-10_south-west_stereo-BRUVs,IO5,Aulopidae,Latropiscis,purpurissatus,37117001,1
2020-10_south-west_stereo-BRUVs,IO5,Carangidae,Seriola,lalandi,37337006,1
2020-10_south-west_stereo-BRUVs,IO5,Chaetodontidae,Chelmonops,curiosus,37365066,1
2020-10_south-west_stereo-BRUVs,IO5,Glaucosomatidae,Glaucosoma,hebraicum,37320004,1
2020-10_south-west_stereo-BRUVs,IO5,Labridae,Coris,auricularis,37384088,1
2020-10_south-west_stereo-BRUVs,IO5,Labridae,Suezichthys,bifurcatus,37384160,3
2020-10_south-west_stereo-BRUVs,IO5,Mullidae,Parupeneus,chrysopleuron,37355016,1
2020-10_south-west_stereo-BRUVs,IO5,Oplegthidae,Oplegthus,woodwardi,37369002,1
2020-10_south-west_stereo-BRUVs,IO5,Serranidae,Caesioperca,spp,,27
2020-10_south-west_stereo-BRUVs,IO5,Sparidae,Chrysophrys,auratus,37353001,8
2020-10_south-west_stereo-BRUVs,IO58,Carangidae,Pseudocaranx,spp,,19
2020-10_south-west_stereo-BRUVs,IO58,Labridae,Coris,auricularis,37384088,3
2020-10_south-west_stereo-BRUVs,IO58,Mocanthidae,Meuschenia,freycineti,37465036,1
2020-10_south-west_stereo-BRUVs,IO58,Mocanthidae,Nelusetta,ayraud,37465006,13
2020-10_south-west_stereo-BRUVs,IO58,Oplegthidae,Oplegthus,woodwardi,37369002,1
2020-10_south-west_stereo-BRUVs,IO59,Carangidae,Pseudocaranx,spp,,5
2020-10_south-west_stereo-BRUVs,IO59,Mocanthidae,Nelusetta,ayraud,37465006,15
2020-10_south-west_stereo-BRUVs,IO59,Neosebastidae,Neosebastes,bougainvillii,37287004,1
2020-10_south-west_stereo-BRUVs,IO59,Triakidae,Galeorhinus,galeus,37017008,1
2020-10_south-west_stereo-BRUVs,IO62,Carangidae,Pseudocaranx,spp,,2
2020-10_south-west_stereo-BRUVs,IO62,Dasyatidae,Bathytoshia,brevicaudata,37035001,1
2020-10_south-west_stereo-BRUVs,IO62,Mocanthidae,Nelusetta,ayraud,37465006,9
2020-10_south-west_stereo-BRUVs,IO62,Neosebastidae,Neosebastes,pandus,37287003,1
2020-10_south-west_stereo-BRUVs,IO62,Oplegthidae,Oplegthus,woodwardi,37369002,2
2020-10_south-west_stereo-BRUVs,IO62,Pinguipedidae,Parapercis,ramsayi,37390002,2
2020-10_south-west_stereo-BRUVs,IO62,Unknown,Unknown,spp,,1
2020-10_south-west_stereo-BRUVs,IO64,Cheilodactylidae,Nemadactylus,valenciennesi,37377004,1
2020-10_south-west_stereo-BRUVs,IO64,Heterodontidae,Heterodontus,portusjacksoni,37007001,1
2020-10_south-west_stereo-BRUVs,IO64,Labridae,Coris,auricularis,37384088,19
2020-10_south-west_stereo-BRUVs,IO64,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,IO64,Labridae,Ophthalmolepis,lineolatus,37384040,6
2020-10_south-west_stereo-BRUVs,IO64,Labridae,Pseudolabrus,biserialis,37384149,2
2020-10_south-west_stereo-BRUVs,IO64,Mocanthidae,Acanthaluteres,brownii,37465001,1
2020-10_south-west_stereo-BRUVs,IO64,Mocanthidae,Scobinichthys,granulatus,37465007,1
2020-10_south-west_stereo-BRUVs,IO64,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,IO64,Scorpididae,Neatypus,obliquus,37361002,7
2020-10_south-west_stereo-BRUVs,IO64,Serranidae,Caesioperca,sp1,,33
2020-10_south-west_stereo-BRUVs,IO65,Glaucosomatidae,Glaucosoma,hebraicum,37320004,1
2020-10_south-west_stereo-BRUVs,IO65,Labridae,Coris,auricularis,37384088,5
2020-10_south-west_stereo-BRUVs,IO65,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,IO65,Labridae,Ophthalmolepis,lineolatus,37384040,1
2020-10_south-west_stereo-BRUVs,IO65,Mocanthidae,Meuschenia,flavolineata,37465035,1
2020-10_south-west_stereo-BRUVs,IO65,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,IO65,Pinguipedidae,Parapercis,ramsayi,37390002,1
2020-10_south-west_stereo-BRUVs,IO66,Cheilodactylidae,Dactylophora,nigricans,37377005,1
2020-10_south-west_stereo-BRUVs,IO66,Cheilodactylidae,Nemadactylus,valenciennesi,37377004,1
2020-10_south-west_stereo-BRUVs,IO66,Enoplosidae,Enoplosus,armatus,37366001,2
2020-10_south-west_stereo-BRUVs,IO66,Heterodontidae,Heterodontus,portusjacksoni,37007001,2
2020-10_south-west_stereo-BRUVs,IO66,Labridae,Austrolabrus,maculatus,37384025,1
2020-10_south-west_stereo-BRUVs,IO66,Labridae,Choerodon,rubescens,37384039,1
2020-10_south-west_stereo-BRUVs,IO66,Labridae,Coris,auricularis,37384088,1
2020-10_south-west_stereo-BRUVs,IO66,Labridae,Ophthalmolepis,lineolatus,37384040,7
2020-10_south-west_stereo-BRUVs,IO66,Labridae,Pseudolabrus,biserialis,37384149,5
2020-10_south-west_stereo-BRUVs,IO66,Mocanthidae,Meuschenia,galii,37465040,1
2020-10_south-west_stereo-BRUVs,IO66,Mocanthidae,Scobinichthys,granulatus,37465007,3
2020-10_south-west_stereo-BRUVs,IO66,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,IO66,Odacidae,Siphonogthus,caninis,37385011,1
2020-10_south-west_stereo-BRUVs,IO66,Scorpididae,Neatypus,obliquus,37361002,4
2020-10_south-west_stereo-BRUVs,IO66,Serranidae,Hypoplectrodes,nigroruber,37311037,1
2020-10_south-west_stereo-BRUVs,IO71,Mocanthidae,Nelusetta,ayraud,37465006,3
2020-10_south-west_stereo-BRUVs,IO71,Oplegthidae,Oplegthus,woodwardi,37369002,2
2020-10_south-west_stereo-BRUVs,IO71,Platycephalidae,Platycephalus,spp,,1
2020-10_south-west_stereo-BRUVs,IO72,Heterodontidae,Heterodontus,portusjacksoni,37007001,1
2020-10_south-west_stereo-BRUVs,IO72,Labridae,Austrolabrus,maculatus,37384025,1
2020-10_south-west_stereo-BRUVs,IO72,Labridae,Coris,auricularis,37384088,4
2020-10_south-west_stereo-BRUVs,IO72,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,IO72,Labridae,Ophthalmolepis,lineolatus,37384040,7
2020-10_south-west_stereo-BRUVs,IO72,Labridae,Pseudolabrus,biserialis,37384149,7
2020-10_south-west_stereo-BRUVs,IO72,Mocanthidae,Meuschenia,galii,37465040,1
2020-10_south-west_stereo-BRUVs,IO72,Mocanthidae,Nelusetta,ayraud,37465006,1
2020-10_south-west_stereo-BRUVs,IO72,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,IO72,Myliobatidae,Myliobatis,tenuicaudatus,37039001,2
2020-10_south-west_stereo-BRUVs,IO72,Odacidae,Siphonogthus,caninis,37385011,1
2020-10_south-west_stereo-BRUVs,IO72,Sparidae,Chrysophrys,auratus,37353001,1
2020-10_south-west_stereo-BRUVs,IO73,Carangidae,Pseudocaranx,spp,,8
2020-10_south-west_stereo-BRUVs,IO73,Heterodontidae,Heterodontus,portusjacksoni,37007001,2
2020-10_south-west_stereo-BRUVs,IO73,Labridae,Austrolabrus,maculatus,37384025,1
2020-10_south-west_stereo-BRUVs,IO73,Labridae,Coris,auricularis,37384088,19
2020-10_south-west_stereo-BRUVs,IO73,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,IO73,Labridae,Ophthalmolepis,lineolatus,37384040,7
2020-10_south-west_stereo-BRUVs,IO73,Labridae,Pseudolabrus,biserialis,37384149,8
2020-10_south-west_stereo-BRUVs,IO73,Mocanthidae,Meuschenia,galii,37465040,1
2020-10_south-west_stereo-BRUVs,IO73,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,IO73,Scorpididae,Neatypus,obliquus,37361002,2
2020-10_south-west_stereo-BRUVs,IO74,Carcharhinidae,Carcharhinus,spp,,1
2020-10_south-west_stereo-BRUVs,IO74,Heterodontidae,Heterodontus,portusjacksoni,37007001,1
2020-10_south-west_stereo-BRUVs,IO74,Labridae,Bodianus,frenchii,37384057,2
2020-10_south-west_stereo-BRUVs,IO74,Labridae,Coris,auricularis,37384088,3
2020-10_south-west_stereo-BRUVs,IO74,Labridae,Ophthalmolepis,lineolatus,37384040,6
2020-10_south-west_stereo-BRUVs,IO74,Labridae,Pseudolabrus,biserialis,37384149,5
2020-10_south-west_stereo-BRUVs,IO74,Mocanthidae,Meuschenia,galii,37465040,1
2020-10_south-west_stereo-BRUVs,IO74,Mocanthidae,Nelusetta,ayraud,37465006,2
2020-10_south-west_stereo-BRUVs,IO74,Mocanthidae,Scobinichthys,granulatus,37465007,1
2020-10_south-west_stereo-BRUVs,IO74,Scorpididae,Neatypus,obliquus,37361002,22
2020-10_south-west_stereo-BRUVs,IO74,Serranidae,Epinephelides,armatus,37311100,2
2020-10_south-west_stereo-BRUVs,IO75,Carangidae,Carangoides,sp10,,1
2020-10_south-west_stereo-BRUVs,IO75,Carangidae,Pseudocaranx,spp,,8
2020-10_south-west_stereo-BRUVs,IO75,Dasyatidae,Bathytoshia,brevicaudata,37035001,1
2020-10_south-west_stereo-BRUVs,IO75,Labridae,Coris,auricularis,37384088,19
2020-10_south-west_stereo-BRUVs,IO75,Labridae,Ophthalmolepis,lineolatus,37384040,5
2020-10_south-west_stereo-BRUVs,IO75,Labridae,Pseudolabrus,biserialis,37384149,5
2020-10_south-west_stereo-BRUVs,IO75,Myliobatidae,Myliobatis,tenuicaudatus,37039001,1
2020-10_south-west_stereo-BRUVs,IO75,Odacidae,Siphonogthus,caninis,37385011,1
2020-10_south-west_stereo-BRUVs,IO75,Orectolobidae,Orectolobus,spp,,1
2020-10_south-west_stereo-BRUVs,IO75,Pomacentridae,Chromis,klunzingeri,37372044,5
2020-10_south-west_stereo-BRUVs,IO75,Scorpididae,Neatypus,obliquus,37361002,16
2020-10_south-west_stereo-BRUVs,IO75,Serranidae,Caesioperca,sp1,,7
2020-10_south-west_stereo-BRUVs,IO80,Labridae,Austrolabrus,maculatus,37384025,1
2020-10_south-west_stereo-BRUVs,IO80,Labridae,Coris,auricularis,37384088,4
2020-10_south-west_stereo-BRUVs,IO80,Labridae,Ophthalmolepis,lineolatus,37384040,9
2020-10_south-west_stereo-BRUVs,IO80,Labridae,Pseudolabrus,biserialis,37384149,9
2020-10_south-west_stereo-BRUVs,IO80,Mocanthidae,Meuschenia,galii,37465040,1
2020-10_south-west_stereo-BRUVs,IO80,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,IO80,Odacidae,Siphonogthus,sp1,,2
2020-10_south-west_stereo-BRUVs,IO80,Pentacerotidae,Parazanclistius,hutchinsi,37367010,1
2020-10_south-west_stereo-BRUVs,IO80,Pomacentridae,Chromis,klunzingeri,37372044,3
2020-10_south-west_stereo-BRUVs,IO81,Carangidae,Pseudocaranx,spp,,2
2020-10_south-west_stereo-BRUVs,IO81,Cheilodactylidae,Dactylophora,nigricans,37377005,1
2020-10_south-west_stereo-BRUVs,IO81,Cheilodactylidae,Nemadactylus,valenciennesi,37377004,1
2020-10_south-west_stereo-BRUVs,IO81,Dasyatidae,Bathytoshia,brevicaudata,37035001,1
2020-10_south-west_stereo-BRUVs,IO81,Glaucosomatidae,Glaucosoma,hebraicum,37320004,1
2020-10_south-west_stereo-BRUVs,IO81,Heterodontidae,Heterodontus,portusjacksoni,37007001,1
2020-10_south-west_stereo-BRUVs,IO81,Labridae,Austrolabrus,maculatus,37384025,2
2020-10_south-west_stereo-BRUVs,IO81,Labridae,Coris,auricularis,37384088,17
2020-10_south-west_stereo-BRUVs,IO81,Labridae,Eupetrichthys,angustipes,37384105,3
2020-10_south-west_stereo-BRUVs,IO81,Labridae,Ophthalmolepis,lineolatus,37384040,7
2020-10_south-west_stereo-BRUVs,IO81,Labridae,Pseudolabrus,biserialis,37384149,1
2020-10_south-west_stereo-BRUVs,IO81,Mocanthidae,Meuschenia,galii,37465040,1
2020-10_south-west_stereo-BRUVs,IO81,Mocanthidae,Nelusetta,ayraud,37465006,1
2020-10_south-west_stereo-BRUVs,IO81,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,IO81,Myliobatidae,Myliobatis,tenuicaudatus,37039001,1
2020-10_south-west_stereo-BRUVs,IO81,Scorpididae,Tilodon,sexfasciatus,37361003,1
2020-10_south-west_stereo-BRUVs,IO81,Urolophidae,Trygonoptera,ovalis,37038016,1
2020-10_south-west_stereo-BRUVs,IO91,Gobiesocidae,Unknown,spp,,1
2020-10_south-west_stereo-BRUVs,IO91,Heterodontidae,Heterodontus,portusjacksoni,37007001,4
2020-10_south-west_stereo-BRUVs,IO91,Labridae,Austrolabrus,maculatus,37384025,1
2020-10_south-west_stereo-BRUVs,IO91,Labridae,Coris,auricularis,37384088,1
2020-10_south-west_stereo-BRUVs,IO91,Labridae,Eupetrichthys,angustipes,37384105,3
2020-10_south-west_stereo-BRUVs,IO91,Labridae,Ophthalmolepis,lineolatus,37384040,6
2020-10_south-west_stereo-BRUVs,IO91,Labridae,Pseudolabrus,biserialis,37384149,1
2020-10_south-west_stereo-BRUVs,IO91,Mocanthidae,Meuschenia,galii,37465040,1
2020-10_south-west_stereo-BRUVs,IO91,Mocanthidae,Scobinichthys,granulatus,37465007,1
2020-10_south-west_stereo-BRUVs,IO91,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,IO91,Oplegthidae,Oplegthus,woodwardi,37369002,1
2020-10_south-west_stereo-BRUVs,IO91,Pomacentridae,Chromis,klunzingeri,37372044,1
2020-10_south-west_stereo-BRUVs,IO91,Scorpididae,Tilodon,sexfasciatus,37361003,1
2020-10_south-west_stereo-BRUVs,IO91,Serranidae,Caesioperca,sp1,,4
2020-10_south-west_stereo-BRUVs,IO92,Labridae,Austrolabrus,maculatus,37384025,2
2020-10_south-west_stereo-BRUVs,IO92,Labridae,Coris,auricularis,37384088,40
2020-10_south-west_stereo-BRUVs,IO92,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,IO92,Labridae,Ophthalmolepis,lineolatus,37384040,3
2020-10_south-west_stereo-BRUVs,IO92,Labridae,Pseudolabrus,biserialis,37384149,3
2020-10_south-west_stereo-BRUVs,IO92,Mocanthidae,Meuschenia,freycineti,37465036,1
2020-10_south-west_stereo-BRUVs,IO92,Mocanthidae,Nelusetta,ayraud,37465006,1
2020-10_south-west_stereo-BRUVs,IO92,Rhinobatidae,Trygonorrhi,dumerilii,,2
2020-10_south-west_stereo-BRUVs,IO95,Carangidae,Pseudocaranx,spp,,2
2020-10_south-west_stereo-BRUVs,IO95,Mocanthidae,Nelusetta,ayraud,37465006,7
2020-10_south-west_stereo-BRUVs,IO95,Oplegthidae,Oplegthus,woodwardi,37369002,2
2020-10_south-west_stereo-BRUVs,IO95,Squalidae,Squalus,sp1,,1
2020-10_south-west_stereo-BRUVs,IO96,Berycidae,Centroberyx,gerrardi,37258004,1
2020-10_south-west_stereo-BRUVs,IO96,Carangidae,Pseudocaranx,spp,,3
2020-10_south-west_stereo-BRUVs,IO96,Carcharhinidae,Unknown,spp,,1
2020-10_south-west_stereo-BRUVs,IO96,Mocanthidae,Nelusetta,ayraud,37465006,8
2020-10_south-west_stereo-BRUVs,IO96,Oplegthidae,Oplegthus,woodwardi,37369002,3
2020-10_south-west_stereo-BRUVs,IO96,Platycephalidae,Platycephalus,spp,,2
2020-10_south-west_stereo-BRUVs,IO96,Squalidae,Squalus,sp1,,2
2020-10_south-west_stereo-BRUVs,IO98,Mocanthidae,Nelusetta,ayraud,37465006,8
2020-10_south-west_stereo-BRUVs,IO98,Scorpididae,Tilodon,sexfasciatus,37361003,1
2020-10_south-west_stereo-BRUVs,IO98,Scyliorhinidae,Asymbolus,occiduus,37015026,1
2020-10_south-west_stereo-BRUVs,IO98,Squalidae,Squalus,sp1,,2
2020-10_south-west_stereo-BRUVs,IOC04,Carangidae,Pseudocaranx,spp,,5
2020-10_south-west_stereo-BRUVs,IOC04,Mocanthidae,Nelusetta,ayraud,37465006,11
2020-10_south-west_stereo-BRUVs,IOC04,Neosebastidae,Neosebastes,nigropunctatus,37287002,1
2020-10_south-west_stereo-BRUVs,IOC04,Oplegthidae,Oplegthus,woodwardi,37369002,1
2020-10_south-west_stereo-BRUVs,IOC04,Triakidae,Mustelus,antarcticus,37017001,1
